date,price
2026-07-27 09:57:49,6.08
2026-07-28 09:47:32,6.07
2026-07-28 15:42:50,6.08
2026-07-29 14:45:11,6.13
2026-07-29 15:07:25,6.15
2026-07-29 16:44:48,6.15
