date,price
2026-07-27 09:59:40,6.89
2026-07-28 09:49:29,7.04
2026-07-28 15:44:46,6.97
2026-07-29 14:47:06,7.01
2026-07-29 15:09:25,7.01
2026-07-29 16:46:42,7.01
