date,price
2026-07-27 09:56:52,51.0
2026-07-28 09:46:31,51.13
2026-07-28 15:41:52,51.43
2026-07-29 14:44:14,51.86
2026-07-29 15:06:25,51.89
2026-07-29 16:43:48,51.89
