date,price
2026-07-27 10:02:01,34.1
2026-07-28 09:52:00,33.45
2026-07-28 15:47:57,31.09
2026-07-29 14:49:28,30.34
2026-07-29 15:11:54,30.12
2026-07-29 16:49:08,30.12
