date,price
2026-07-27 10:00:24,6.3
2026-07-28 09:50:16,6.45
2026-07-28 15:45:35,6.27
2026-07-29 14:47:54,6.13
2026-07-29 15:10:13,6.15
2026-07-29 16:47:29,6.15
