date,price
2026-07-27 09:59:00,3.5
2026-07-28 09:48:49,3.55
2026-07-28 15:44:06,3.57
2026-07-29 14:46:27,3.66
2026-07-29 15:08:45,3.68
2026-07-29 16:46:01,3.68
