date,price
2026-07-27 09:57:17,4.82
2026-07-28 09:46:56,4.86
2026-07-28 15:42:16,4.85
2026-07-29 14:44:37,4.91
2026-07-29 15:06:51,4.92
2026-07-29 16:44:12,4.92
