date,price
2026-07-27 09:59:17,3.71
2026-07-28 09:49:07,3.79
2026-07-28 15:44:23,3.71
2026-07-29 14:46:44,3.75
2026-07-29 15:09:02,3.75
2026-07-29 16:46:19,3.75
