date,price
2026-07-27 10:02:37,45.15
2026-07-28 09:52:37,45.31
2026-07-28 15:48:34,42.95
2026-07-29 14:50:02,38.77
2026-07-29 15:12:29,38.7
2026-07-29 16:49:44,38.7
