date,price
2026-07-27 10:02:10,41.46
2026-07-28 09:52:09,41.67
2026-07-28 15:48:06,41.61
2026-07-29 14:49:37,43.79
2026-07-29 15:12:03,43.85
2026-07-29 16:49:17,43.85
