date,price
2026-07-27 10:01:10,1.55
2026-07-28 09:51:06,1.65
2026-07-28 15:46:26,1.6
2026-07-29 14:48:38,1.65
2026-07-29 15:11:00,1.64
2026-07-29 16:48:16,1.64
