date,price
2026-07-27 09:58:27,15.08
2026-07-28 09:48:12,15.33
2026-07-28 15:43:31,15.3
2026-07-29 14:45:53,15.54
2026-07-29 15:08:06,15.6
2026-07-29 16:45:28,15.6
