date,price
2026-07-27 10:00:07,1.35
2026-07-28 09:49:58,1.38
2026-07-28 15:45:15,1.38
2026-07-29 14:47:35,1.41
2026-07-29 15:09:54,1.41
2026-07-29 16:47:10,1.41
