date,price
2026-07-27 09:59:40,4.07
2026-07-28 09:49:30,4.15
2026-07-28 15:44:47,4.14
2026-07-29 14:47:07,4.21
2026-07-29 15:09:26,4.22
2026-07-29 16:46:43,4.22
