date,price
2026-07-27 09:57:10,7.1
2026-07-28 09:46:50,7.2
2026-07-28 15:42:10,7.23
2026-07-29 14:44:31,7.39
2026-07-29 15:06:43,7.39
2026-07-29 16:44:05,7.39
