date,price
2026-07-27 09:57:33,8.65
2026-07-28 09:47:14,8.58
2026-07-28 15:42:34,8.54
2026-07-29 14:44:54,8.77
2026-07-29 15:07:08,8.78
2026-07-29 16:44:30,8.78
