date,price
2026-07-27 10:01:05,3.41
2026-07-28 09:51:01,3.34
2026-07-28 15:46:21,3.33
2026-07-29 14:48:33,3.33
2026-07-29 15:10:55,3.32
2026-07-29 16:48:11,3.32
