date,price
2026-07-27 09:57:25,4.44
2026-07-28 09:47:06,4.43
2026-07-28 15:42:26,4.42
2026-07-29 14:44:46,4.52
2026-07-29 15:07:00,4.52
2026-07-29 16:44:22,4.52
