date,price
2026-07-27 10:00:58,29.03
2026-07-28 09:50:54,28.89
2026-07-28 15:46:15,28.91
2026-07-29 14:48:28,29.29
2026-07-29 15:10:49,29.25
2026-07-29 16:48:04,29.25
