date,price
2026-07-27 09:57:46,6.78
2026-07-28 09:47:29,6.83
2026-07-28 15:42:48,6.89
2026-07-29 14:45:08,6.98
2026-07-29 15:07:22,6.98
2026-07-29 16:44:45,6.98
