date,price
2026-07-27 10:01:19,16.39
2026-07-28 09:51:16,16.75
2026-07-28 15:46:35,16.83
2026-07-29 14:48:47,17.61
2026-07-29 15:11:10,17.61
2026-07-29 16:48:25,17.61
