date,price
2026-07-27 09:55:59,83.7
2026-07-28 09:45:37,84.2
2026-07-28 15:41:00,85.37
2026-07-29 14:43:22,86.68
2026-07-29 15:05:33,87.01
2026-07-29 16:42:55,87.01
