date,price
2026-07-27 10:01:00,4.31
2026-07-28 09:50:56,4.3
2026-07-28 15:46:17,4.27
2026-07-29 14:48:30,4.31
2026-07-29 15:10:51,4.31
2026-07-29 16:48:06,4.31
