date,price
2026-07-27 09:58:26,4.8
2026-07-28 09:48:11,4.86
2026-07-28 15:43:30,4.8
2026-07-29 14:45:52,4.87
2026-07-29 15:08:05,4.89
2026-07-29 16:45:26,4.89
