date,price
2026-07-27 09:58:35,5.57
2026-07-28 09:48:20,5.58
2026-07-28 15:43:39,5.61
2026-07-29 14:46:01,5.66
2026-07-29 15:08:13,5.67
2026-07-29 16:45:35,5.67
