date,price
2026-07-27 09:55:28,8.92
2026-07-28 09:45:05,9.96
2026-07-28 15:40:30,9.96
2026-07-29 14:42:50,9.6
2026-07-29 15:05:00,9.58
2026-07-29 16:42:25,9.58
