date,price
2026-07-27 10:00:40,4.51
2026-07-28 09:50:34,4.54
2026-07-28 15:45:54,4.53
2026-07-29 14:48:10,4.67
2026-07-29 15:10:30,4.66
2026-07-29 16:47:46,4.66
