date,price
2026-07-27 09:57:28,5.74
2026-07-28 09:47:09,5.51
2026-07-28 15:42:29,5.41
2026-07-29 14:44:49,5.34
2026-07-29 15:07:03,5.36
2026-07-29 16:44:25,5.36
