date,price
2026-07-27 10:01:54,10.94
2026-07-28 09:51:51,11.16
2026-07-28 15:47:09,11.02
2026-07-29 14:49:20,11.04
2026-07-29 15:11:45,11.04
2026-07-29 16:49:00,11.04
