date,price
2026-07-27 09:55:45,4.36
2026-07-28 09:45:23,4.32
2026-07-28 15:40:46,4.38
2026-07-29 14:43:07,4.41
2026-07-29 15:05:18,4.4
2026-07-29 16:42:41,4.4
