date,price
2026-07-27 10:00:33,25.07
2026-07-28 09:50:26,25.16
2026-07-28 15:45:46,25.81
2026-07-29 14:48:03,26.51
2026-07-29 15:10:23,26.49
2026-07-29 16:47:38,26.49
