date,price
2026-07-27 09:55:24,4.03
2026-07-28 09:45:01,4.03
2026-07-28 15:40:26,3.93
2026-07-29 14:42:46,3.99
2026-07-29 15:04:56,4.01
2026-07-29 16:42:21,4.01
