date,price
2026-07-27 09:56:26,6.46
2026-07-28 09:46:03,6.59
2026-07-28 15:41:25,7.17
2026-07-29 14:43:47,7.2
2026-07-29 15:05:59,7.2
2026-07-29 16:43:20,7.2
