date,price
2026-07-27 09:57:33,6.36
2026-07-28 09:47:15,6.41
2026-07-28 15:42:34,6.36
2026-07-29 14:44:55,6.4
2026-07-29 15:07:09,6.41
2026-07-29 16:44:31,6.41
