date,price
2026-07-27 09:56:21,5.99
2026-07-28 09:46:00,6.24
2026-07-28 15:41:22,6.24
2026-07-29 14:43:43,6.28
2026-07-29 15:05:55,6.28
2026-07-29 16:43:17,6.28
