date,price
2026-07-27 10:00:15,47.85
2026-07-28 09:50:06,48.36
2026-07-28 15:45:25,50.53
2026-07-29 14:47:43,51.48
2026-07-29 15:10:02,51.33
2026-07-29 16:47:19,51.33
