date,price
2026-07-27 09:56:35,3.65
2026-07-28 09:46:14,3.68
2026-07-28 15:41:36,3.52
2026-07-29 14:43:57,3.54
2026-07-29 15:06:09,3.58
2026-07-29 16:43:31,3.58
