date,price
2026-07-27 09:57:47,36.01
2026-07-28 09:47:30,36.04
2026-07-28 15:42:49,36.84
2026-07-29 14:45:09,36.41
2026-07-29 15:07:23,36.43
2026-07-29 16:44:46,36.43
