date,price
2026-07-27 09:55:41,14.54
2026-07-28 09:45:18,14.81
2026-07-28 15:40:41,14.37
2026-07-29 14:43:02,13.81
2026-07-29 15:05:13,13.89
2026-07-29 16:42:37,13.89
