date,price
2026-07-27 09:59:45,8.26
2026-07-28 09:49:35,8.49
2026-07-28 15:44:52,8.46
2026-07-29 14:47:12,8.58
2026-07-29 15:09:31,8.58
2026-07-29 16:46:48,8.58
