date,price
2026-07-27 09:55:09,2.47
2026-07-28 08:55:55,2.49
2026-07-28 09:05:49,2.49
2026-07-28 09:44:46,2.49
2026-07-28 13:14:01,2.58
2026-07-28 15:40:12,2.56
2026-07-28 16:21:42,2.56
2026-07-29 14:42:32,2.53
2026-07-29 15:04:42,2.55
2026-07-29 16:42:07,2.55
