date,price
2026-07-27 09:58:37,2.14
2026-07-28 09:48:23,2.17
2026-07-28 15:43:42,2.16
2026-07-29 14:46:04,2.19
2026-07-29 15:08:16,2.2
2026-07-29 16:45:38,2.2
