date,price
2026-07-27 09:56:56,2.39
2026-07-28 09:46:36,2.49
2026-07-28 15:41:57,2.45
2026-07-29 14:44:18,2.48
2026-07-29 15:06:30,2.48
2026-07-29 16:43:52,2.48
