date,open,high,low,close,volume
2022-06-13,4.67,4.7,4.58,4.64,33705972.0
2022-06-14,4.64,4.68,4.54,4.68,33912023.0
2022-06-15,4.66,4.9,4.64,4.77,70110488.0
2022-06-16,4.77,4.81,4.7,4.71,33613521.0
2022-06-17,4.7,4.71,4.6,4.67,25236594.0
2022-06-20,4.68,4.76,4.65,4.72,25517472.0
2022-06-21,4.73,4.84,4.7,4.74,37201905.0
2022-06-22,4.78,4.89,4.7,4.76,41270214.0
2022-06-23,4.77,4.8,4.66,4.75,31277543.0
2022-06-24,4.75,4.76,4.7,4.71,23906347.0
2022-06-27,4.72,4.74,4.65,4.7,25462426.0
2022-06-28,4.68,4.73,4.67,4.7,21647547.0
2022-06-29,4.71,4.85,4.7,4.8,60221836.0
2022-06-30,4.8,4.81,4.7,4.75,38108640.0
2022-07-01,4.76,4.83,4.7,4.71,33760583.0
2022-07-04,4.69,4.72,4.58,4.61,34225617.0
2022-07-05,4.61,4.65,4.54,4.57,23095264.0
2022-07-06,4.56,4.59,4.47,4.49,20893772.0
2022-07-07,4.47,4.55,4.47,4.49,12771941.0
2022-07-08,4.5,4.55,4.48,4.51,16475350.0
2022-07-11,4.5,4.56,4.48,4.51,14986304.0
2022-07-12,4.52,4.58,4.48,4.57,25438071.0
2022-07-13,4.58,4.74,4.56,4.71,39970599.0
2022-07-14,4.68,4.68,4.54,4.59,32202279.0
2022-07-15,4.56,4.57,4.3,4.3,38290369.0
2022-07-18,4.31,4.53,4.31,4.5,37206416.0
2022-07-19,4.49,4.54,4.48,4.51,16538110.0
2022-07-20,4.52,4.57,4.49,4.54,17046737.0
2022-07-21,4.53,4.59,4.49,4.5,15035700.0
2022-07-22,4.51,4.54,4.43,4.47,12934020.0
2022-07-25,4.49,4.58,4.47,4.5,15864582.0
2022-07-26,4.48,4.68,4.47,4.66,37286160.0
2022-07-27,4.68,4.68,4.56,4.57,27005380.0
2022-07-28,4.58,4.64,4.55,4.57,18439221.0
2022-07-29,4.6,4.62,4.53,4.53,17959409.0
2022-08-01,4.53,4.53,4.44,4.45,14497359.0
2022-08-02,4.45,4.45,4.16,4.22,28838981.0
2022-08-03,4.22,4.3,4.17,4.18,14414208.0
2022-08-04,4.21,4.27,4.19,4.26,11321511.0
2022-08-05,4.27,4.33,4.24,4.32,11272252.0
2022-08-08,4.33,4.43,4.33,4.35,12420191.0
2022-08-09,4.34,4.37,4.29,4.33,10349487.0
2022-08-10,4.33,4.33,4.26,4.28,8030100.0
2022-08-11,4.33,4.36,4.3,4.35,12995800.0
2022-08-12,4.35,4.4,4.32,4.37,14322087.0
2022-08-15,4.38,4.4,4.28,4.3,14247484.0
2022-08-16,4.31,4.4,4.31,4.38,18062480.0
2022-08-17,4.39,4.45,4.36,4.41,15228903.0
2022-08-18,4.39,4.4,4.32,4.33,12859900.0
2022-08-19,4.32,4.44,4.32,4.35,14059700.0
2022-08-22,4.35,4.4,4.32,4.37,11678967.0
2022-08-23,4.37,4.41,4.33,4.36,8913311.0
2022-08-24,4.34,4.37,4.26,4.26,12912542.0
2022-08-25,4.31,4.33,4.24,4.32,14332945.0
2022-08-26,4.31,4.32,4.26,4.27,10338823.0
2022-08-29,4.2,4.3,4.17,4.3,14797066.0
2022-08-30,4.29,4.38,4.28,4.36,20545820.0
2022-08-31,4.33,4.4,4.26,4.27,15926305.0
2022-09-01,4.27,4.48,4.26,4.4,38785044.0
2022-09-02,4.42,4.42,4.36,4.39,18141961.0
2022-09-05,4.37,4.51,4.36,4.49,22397000.0
2022-09-06,4.5,4.6,4.49,4.59,26258461.0
2022-09-07,4.58,4.64,4.53,4.61,26406911.0
2022-09-08,4.64,4.65,4.54,4.56,16547554.0
2022-09-09,4.55,4.69,4.55,4.66,28590314.0
2022-09-13,4.65,4.67,4.53,4.55,21643464.0
2022-09-14,4.5,4.66,4.49,4.54,23170160.0
2022-09-15,4.6,4.66,4.49,4.6,28234719.0
2022-09-16,4.61,4.8,4.5,4.52,66392369.0
2022-09-19,4.42,4.53,4.3,4.48,40101790.0
2022-09-20,4.49,4.64,4.44,4.47,29552773.0
2022-09-21,4.45,4.57,4.37,4.52,25516108.0
2022-09-22,4.5,4.58,4.38,4.4,27677355.0
2022-09-23,4.42,4.74,4.38,4.55,60876650.0
2022-09-26,4.58,4.61,4.32,4.38,44769670.0
2022-09-27,4.36,4.41,4.18,4.39,36004171.0
2022-09-28,4.37,4.38,4.2,4.21,24760775.0
2022-09-29,4.25,4.27,4.01,4.01,31213900.0
2022-09-30,4.05,4.33,4.05,4.21,40053900.0
2022-10-10,4.25,4.35,4.16,4.17,28977794.0
2022-10-11,4.17,4.2,4.04,4.09,20769439.0
2022-10-12,4.07,4.15,4.0,4.15,25162240.0
2022-10-13,4.12,4.14,4.04,4.1,22868402.0
2022-10-14,4.12,4.27,4.11,4.21,30208685.0
2022-10-17,4.2,4.24,4.1,4.22,19533679.0
2022-10-18,4.24,4.29,4.19,4.2,17122580.0
2022-10-19,4.19,4.23,4.16,4.16,13645356.0
2022-10-20,4.16,4.16,4.08,4.09,19192001.0
2022-10-21,4.13,4.17,4.06,4.08,18282000.0
2022-10-24,4.08,4.09,3.91,3.93,23584879.0
2022-10-25,3.91,3.94,3.85,3.88,16770782.0
2022-10-26,3.9,3.95,3.89,3.89,14206492.0
2022-10-27,3.91,4.04,3.89,3.99,19912227.0
2022-10-28,3.95,3.95,3.78,3.81,28891300.0
2022-10-31,3.8,3.8,3.7,3.74,18251878.0
2022-11-01,3.76,3.8,3.71,3.8,13214296.0
2022-11-02,3.78,3.89,3.77,3.86,16828329.0
2022-11-03,3.83,3.87,3.82,3.85,8894188.0
2022-11-04,3.86,3.93,3.86,3.92,12150247.0
2022-11-07,3.91,3.97,3.89,3.97,15460854.0
2022-11-08,3.97,4.0,3.95,3.98,12455248.0
2022-11-09,3.98,4.09,3.98,4.04,19577697.0
2022-11-10,4.04,4.1,3.98,4.08,14630288.0
2022-11-11,4.12,4.49,4.12,4.4,65631061.0
2022-11-14,4.5,4.52,4.36,4.45,51027163.0
2022-11-15,4.42,4.57,4.41,4.53,35056163.0
2022-11-16,4.59,4.62,4.41,4.45,35286264.0
2022-11-17,4.46,4.56,4.4,4.46,23510266.0
2022-11-18,4.48,4.5,4.36,4.37,22055120.0
2022-11-21,4.37,4.37,4.22,4.27,15219123.0
2022-11-22,4.37,4.39,4.22,4.24,19613165.0
2022-11-23,4.25,4.28,4.19,4.21,12062842.0
2022-11-24,4.28,4.36,4.26,4.3,21953429.0
2022-11-25,4.3,4.53,4.3,4.5,37733311.0
2022-11-28,4.44,4.52,4.37,4.52,28113052.0
2022-11-29,4.77,4.91,4.62,4.82,88560909.0
2022-11-30,5.3,5.3,5.3,5.3,14181883.0
2022-12-01,5.45,5.5,4.97,5.06,145727065.0
2022-12-02,4.91,4.94,4.74,4.79,94133249.0
2022-12-05,4.83,4.88,4.75,4.78,56292943.0
2022-12-06,4.75,4.79,4.62,4.65,52744061.0
2022-12-07,4.66,4.72,4.61,4.66,35223080.0
2022-12-08,4.66,4.75,4.65,4.7,38361504.0
2022-12-09,4.71,4.83,4.68,4.72,44125067.0
2022-12-12,4.68,4.76,4.58,4.6,31275440.0
2022-12-13,4.62,4.68,4.56,4.65,22921892.0
2022-12-14,4.61,4.63,4.55,4.57,18912322.0
2022-12-15,4.55,4.61,4.51,4.6,16952375.0
2022-12-16,4.6,4.73,4.54,4.64,30636358.0
2022-12-19,4.63,4.73,4.52,4.59,23405807.0
2022-12-20,4.53,4.54,4.41,4.45,18938427.0
2022-12-21,4.45,4.5,4.38,4.4,16623312.0
2022-12-22,4.45,4.52,4.34,4.35,16715197.0
2022-12-23,4.32,4.41,4.3,4.36,11185366.0
2022-12-26,4.36,4.36,4.26,4.29,15512417.0
2022-12-27,4.29,4.35,4.28,4.32,12001671.0
2022-12-28,4.3,4.35,4.24,4.31,11025801.0
2022-12-29,4.3,4.31,4.22,4.23,10849424.0
2022-12-30,4.26,4.27,4.23,4.25,7098800.0
2023-01-03,4.27,4.33,4.24,4.32,11948503.0
2023-01-04,4.32,4.45,4.31,4.42,20707866.0
2023-01-05,4.49,4.49,4.37,4.38,13480563.0
2023-01-06,4.43,4.44,4.3,4.3,15035687.0
2023-01-09,4.3,4.34,4.3,4.31,8720305.0
2023-01-10,4.3,4.32,4.23,4.24,9791900.0
2023-01-11,4.27,4.31,4.22,4.23,8774680.0
2023-01-12,4.21,4.25,4.15,4.16,10365100.0
2023-01-13,4.17,4.2,4.15,4.19,6000900.0
2023-01-16,4.19,4.26,4.16,4.25,9734106.0
2023-01-17,4.24,4.27,4.21,4.24,6830464.0
2023-01-18,4.26,4.29,4.25,4.27,9048200.0
2023-01-19,4.25,4.32,4.25,4.3,8616268.0
2023-01-20,4.31,4.38,4.28,4.37,11143476.0
2023-01-30,4.43,4.44,4.38,4.4,13616861.0
2023-01-31,4.37,4.47,4.36,4.46,12646406.0
2023-02-01,4.47,4.48,4.41,4.47,11863800.0
2023-02-02,4.47,4.53,4.43,4.53,15718380.0
2023-02-03,4.5,4.51,4.43,4.46,14670599.0
2023-02-06,4.45,4.46,4.41,4.42,8965399.0
2023-02-07,4.45,4.5,4.44,4.48,12697801.0
2023-02-08,4.48,4.5,4.44,4.45,9276679.0
2023-02-09,4.44,4.46,4.41,4.46,9523807.0
2023-02-10,4.46,4.5,4.43,4.48,11826509.0
2023-02-13,4.51,4.51,4.45,4.49,9199600.0
2023-02-14,4.49,4.55,4.46,4.48,12770474.0
2023-02-15,4.48,4.49,4.43,4.44,8807900.0
