date,open,high,low,close,volume
2023-03-08,20.4,24.48,20.4,24.48,758759.0
2023-03-09,26.93,26.93,26.93,26.93,156375.0
2023-03-10,29.62,29.62,29.62,29.62,1084306.0
2023-03-13,30.5,32.52,27.82,30.58,21617801.0
2023-03-14,28.0,28.79,27.52,27.52,13748128.0
2023-03-15,26.05,27.05,25.43,25.51,12849064.0
2023-03-16,25.0,26.65,24.81,25.65,9900960.0
2023-03-17,25.22,25.22,24.21,24.3,10267492.0
2023-03-20,24.03,24.33,23.38,23.41,7423486.0
2023-03-21,23.2,23.65,23.12,23.64,4837368.0
2023-03-22,23.6,23.9,23.23,23.25,5266950.0
2023-03-23,23.04,23.11,22.71,22.87,4798630.0
2023-03-24,22.96,23.38,22.9,23.15,4484922.0
2023-03-27,23.03,23.45,22.76,23.3,3776324.0
2023-03-28,23.45,25.63,23.22,25.63,11989399.0
2023-03-29,26.0,26.0,24.51,24.72,10315783.0
2023-03-30,24.28,27.19,23.6,26.86,12340628.0
2023-03-31,26.0,26.68,25.55,25.82,10066269.0
2023-04-03,25.36,26.97,24.8,26.01,8535941.0
2023-04-04,25.77,25.98,24.93,25.16,7439816.0
2023-04-06,24.8,25.1,24.0,24.0,6102472.0
2023-04-07,23.84,24.44,23.71,23.96,3456668.0
2023-04-10,24.08,24.25,23.27,23.33,4045114.0
2023-04-11,23.18,23.62,23.08,23.46,2921254.0
2023-04-12,23.41,23.46,22.83,23.02,2976353.0
2023-04-13,23.0,23.33,22.74,23.11,3096500.0
2023-04-14,23.16,23.99,23.03,23.84,4953470.0
2023-04-17,23.51,23.79,23.21,23.49,2887135.0
2023-04-18,23.49,23.53,22.62,22.71,3712794.0
2023-04-19,22.54,22.56,22.03,22.2,3064216.0
2023-04-20,22.04,22.23,21.65,21.66,2454832.0
2023-04-21,21.64,21.86,20.94,20.99,2450037.0
2023-04-24,20.82,21.5,20.55,21.26,2193459.0
2023-04-25,21.17,21.26,19.94,20.12,2546210.0
2023-04-26,20.05,20.74,19.95,20.58,1978015.0
2023-04-27,20.32,20.99,20.32,20.55,1673369.0
2023-04-28,20.57,21.09,20.57,21.03,1526756.0
2023-05-04,21.03,21.33,20.82,20.99,1293540.0
2023-05-05,20.81,21.21,20.67,20.82,1197684.0
2023-05-08,20.85,21.1,20.85,20.99,1171876.0
2023-05-09,20.96,20.99,20.42,20.42,1476267.0
2023-05-10,20.43,21.5,20.39,21.39,2916390.0
2023-05-11,21.22,21.3,21.02,21.04,1707452.0
2023-05-12,21.0,21.34,20.89,21.13,1511949.0
2023-05-15,21.04,21.16,20.75,21.14,1181768.0
2023-05-16,21.15,21.25,20.62,20.71,1272184.0
2023-05-17,20.83,21.04,20.7,20.99,1203675.0
2023-05-18,20.95,21.33,20.95,21.17,1390659.0
2023-05-19,21.1,21.53,21.01,21.36,1484656.0
2023-05-22,21.35,21.49,21.1,21.46,1480865.0
2023-05-23,21.5,22.31,21.28,21.8,3316132.0
2023-05-24,21.54,21.95,21.43,21.5,2030013.0
2023-05-25,21.29,21.72,21.29,21.69,1542723.0
2023-05-26,21.6,22.3,21.12,22.14,3263166.0
2023-05-29,22.01,22.15,21.48,21.59,1926412.0
2023-05-30,21.8,23.75,21.7,23.75,4984759.0
2023-05-31,23.52,24.26,22.92,23.2,8898713.0
2023-06-01,23.0,23.42,22.8,22.94,4638346.0
2023-06-02,22.99,23.04,22.46,22.99,3734270.0
2023-06-05,23.27,23.27,22.51,22.64,3404569.0
2023-06-06,22.4,23.21,22.11,22.83,4299757.0
2023-06-07,22.6,22.66,21.98,22.16,3085523.0
2023-06-08,22.24,22.6,22.05,22.46,2411700.0
2023-06-09,22.54,24.16,22.54,22.56,5144669.0
2023-06-12,22.58,23.89,22.45,23.37,6061951.0
2023-06-13,23.3,23.63,22.82,23.0,4193070.0
2023-06-14,22.9,22.94,22.35,22.4,2843982.0
2023-06-15,22.19,22.46,21.86,22.25,2546172.0
2023-06-16,22.37,23.36,22.27,22.58,3381295.0
2023-06-19,22.52,23.32,22.5,23.0,3861584.0
2023-06-20,22.95,22.95,22.22,22.29,3124314.0
2023-06-21,22.3,22.63,21.68,22.0,2180693.0
2023-06-26,21.58,24.2,21.5,24.2,6592032.0
2023-06-27,24.64,24.8,23.5,23.84,9512440.0
2023-06-28,23.7,24.0,23.33,23.87,5534900.0
2023-06-29,23.58,24.0,23.54,23.61,5300529.0
2023-06-30,23.4,23.89,23.25,23.78,4018341.0
2023-07-03,23.7,24.47,23.52,23.58,4787439.0
2023-07-04,23.47,24.93,23.39,24.28,8142903.0
2023-07-05,24.17,24.93,23.9,24.8,8869360.0
2023-07-06,24.8,24.8,23.98,24.52,5551776.0
2023-07-07,24.26,24.79,23.85,23.98,4509502.0
2023-07-10,23.98,24.47,23.57,24.14,2920256.0
2023-07-11,23.92,24.88,23.71,24.72,5152481.0
2023-07-12,24.7,25.49,24.25,24.3,6437981.0
2023-07-13,24.13,24.48,23.78,24.15,3673453.0
2023-07-14,24.06,24.14,23.3,23.3,3880809.0
2023-07-17,23.3,23.44,22.75,23.17,2009758.0
2023-07-18,23.21,24.03,22.92,23.52,2868007.0
2023-07-19,23.33,23.47,22.83,22.96,1872118.0
2023-07-20,22.9,23.06,22.5,22.56,1729506.0
2023-07-21,22.58,22.76,22.05,22.16,1783336.0
2023-07-24,22.08,22.33,21.9,22.24,1067200.0
2023-07-25,22.55,23.06,22.24,22.93,2704878.0
2023-07-26,22.8,23.08,22.6,22.67,1689304.0
2023-07-27,22.88,23.22,22.59,22.74,1928373.0
2023-07-28,22.61,22.94,22.04,22.65,1946557.0
2023-07-31,22.64,23.0,22.64,22.85,1514942.0
2023-08-01,22.9,22.9,22.3,22.36,1633073.0
2023-08-02,22.35,23.41,22.03,22.78,2443815.0
2023-08-03,22.62,22.72,22.14,22.19,1703419.0
2023-08-04,22.2,22.35,22.1,22.13,1190407.0
2023-08-07,22.16,22.2,21.66,21.76,1318984.0
2023-08-08,21.93,21.97,21.76,21.9,757092.0
2023-08-09,21.86,21.86,21.49,21.5,984154.0
2023-08-10,21.54,21.98,21.54,21.94,1305892.0
2023-08-11,22.0,22.03,21.68,21.68,739069.0
2023-08-14,21.61,21.99,21.43,21.97,896469.0
2023-08-15,21.85,22.31,21.84,22.28,1476668.0
2023-08-16,22.12,22.28,21.25,21.3,1833910.0
2023-08-17,21.33,21.78,20.9,21.7,1605164.0
2023-08-18,21.58,22.36,21.53,22.01,2424560.0
2023-08-21,22.01,22.42,21.93,22.29,1770073.0
2023-08-22,22.12,22.54,21.41,21.93,2060219.0
2023-08-23,21.93,21.93,21.2,21.22,1102996.0
2023-08-24,21.2,21.4,20.31,20.61,1491191.0
2023-08-25,20.63,20.65,19.53,19.7,1774657.0
2023-08-28,20.75,20.75,19.82,19.93,1317249.0
2023-08-29,19.74,21.16,19.74,21.12,2437673.0
2023-08-30,21.15,21.76,21.12,21.58,2031135.0
2023-08-31,21.57,21.72,21.4,21.55,1016850.0
2023-09-01,21.54,21.95,21.48,21.87,1169383.0
2023-09-04,21.93,22.09,21.8,22.01,931746.0
2023-09-05,22.05,22.17,21.81,21.9,883273.0
2023-09-06,21.83,22.27,21.75,22.11,1128063.0
2023-09-07,22.06,22.16,21.56,21.57,881250.0
2023-09-08,21.62,21.77,21.35,21.37,808800.0
2023-09-11,21.37,21.85,21.15,21.7,768100.0
2023-09-12,21.75,22.11,21.66,21.83,784898.0
2023-09-13,21.84,21.9,21.21,21.37,1017706.0
2023-09-14,21.37,21.38,20.86,21.02,847000.0
2023-09-15,21.02,21.15,20.72,20.85,675450.0
2023-09-18,20.96,22.44,20.74,21.8,2693119.0
2023-09-19,21.69,22.3,21.1,22.3,1623346.0
2023-09-20,21.49,21.8,20.96,20.99,2139392.0
2023-09-21,20.9,21.16,20.64,20.66,1266800.0
2023-09-22,20.6,21.45,20.53,21.3,1310888.0
2023-09-25,21.36,21.44,21.06,21.16,648600.0
2023-09-26,21.45,21.7,21.02,21.35,931557.0
2023-09-27,21.21,21.54,21.05,21.2,843063.0
2023-09-28,21.18,21.74,21.18,21.59,911708.0
2023-10-09,21.64,21.99,21.4,21.89,1108240.0
2023-10-10,21.89,21.99,21.56,21.72,844000.0
2023-10-11,21.71,21.89,21.56,21.61,755450.0
2023-10-12,21.75,22.04,21.51,21.95,950846.0
2023-10-13,21.93,22.33,21.84,22.02,1206000.0
2023-10-16,22.2,22.2,21.69,21.85,699551.0
2023-10-17,21.85,22.05,21.26,21.47,771100.0
2023-10-18,21.48,22.17,21.22,21.7,1238258.0
2023-10-19,21.51,21.8,21.22,21.32,999696.0
2023-10-20,21.23,23.45,21.23,23.45,3715125.0
2023-10-23,23.7,23.75,22.46,22.9,7487846.0
2023-10-24,22.79,23.28,22.43,23.09,6925571.0
2023-10-25,22.97,23.11,22.63,22.79,5755254.0
2023-10-26,22.56,23.68,22.33,23.58,8105005.0
2023-10-27,23.2,23.68,22.96,22.98,6512353.0
2023-10-30,23.04,23.11,22.58,23.02,3679939.0
2023-10-31,22.81,22.97,22.13,22.42,3765715.0
2023-11-01,22.31,23.35,22.3,23.25,5563027.0
2023-11-02,22.95,23.23,22.55,22.63,3209366.0
2023-11-03,22.7,23.16,22.7,22.99,2820850.0
2023-11-06,22.98,23.41,22.92,23.4,4082730.0
2023-11-07,23.7,23.7,23.11,23.34,3557352.0
2023-11-08,23.15,23.47,22.82,23.45,3463527.0
2023-11-09,23.25,23.4,22.66,22.83,3154800.0
2023-11-10,22.83,22.91,22.35,22.5,1955963.0
2023-11-13,22.55,24.75,22.4,23.82,7948813.0
2023-11-14,23.83,23.93,23.46,23.55,3781073.0
2023-11-15,23.89,24.0,23.3,24.0,4805873.0
2023-11-16,24.31,25.39,23.78,24.64,10261108.0
2023-11-17,24.08,26.4,24.08,25.13,9167136.0
2023-11-20,24.99,27.64,24.09,27.64,11819124.0
2023-11-21,28.0,30.4,27.64,30.4,9810262.0
2023-11-22,32.1,33.44,28.25,33.44,16832782.0
2023-11-23,35.69,36.78,30.2,31.45,23953035.0
2023-11-24,28.31,33.08,28.31,29.55,18758111.0
2023-11-27,28.6,29.53,26.7,26.86,12321675.0
2023-11-28,26.58,27.8,25.7,27.22,10861055.0
2023-11-29,27.1,28.47,26.82,27.58,10990831.0
2023-11-30,28.1,29.52,26.56,29.02,14977679.0
2023-12-01,28.08,28.2,27.09,27.48,9522310.0
2023-12-04,27.49,27.7,26.88,26.97,6226658.0
2023-12-05,26.66,27.06,25.77,25.8,6915994.0
2023-12-06,25.5,26.49,25.21,26.04,5788009.0
2023-12-07,25.88,25.88,25.14,25.2,5489916.0
2023-12-08,25.29,25.33,24.62,24.73,4117285.0
2023-12-11,24.5,25.52,24.5,24.95,3414596.0
2023-12-12,24.95,25.46,24.7,25.45,4454180.0
2023-12-13,25.44,25.73,25.19,25.34,3456511.0
2023-12-14,25.52,25.57,24.6,24.62,3150046.0
2023-12-15,24.82,24.85,24.24,24.49,2140100.0
2023-12-18,24.49,24.95,24.32,24.64,2488756.0
2023-12-19,24.81,25.77,24.25,25.39,6127065.0
2023-12-20,25.79,25.9,25.07,25.13,5088879.0
2023-12-21,25.19,25.88,24.57,25.88,5512593.0
2023-12-22,25.61,27.15,25.61,26.77,10712400.0
2023-12-25,26.51,28.37,26.02,28.15,11396173.0
2023-12-26,27.57,28.03,26.6,27.75,8255699.0
2023-12-27,27.44,27.47,26.01,26.03,5967672.0
2023-12-28,25.59,25.59,23.6,25.2,6752319.0
2023-12-29,24.98,26.88,24.86,25.92,4858010.0
2024-01-02,25.91,26.8,25.91,26.28,5050464.0
2024-01-03,26.16,26.2,24.82,25.18,4387046.0
2024-01-04,25.1,25.66,24.38,25.29,3281800.0
2024-01-05,25.29,25.4,23.85,24.08,3545400.0
2024-01-08,24.08,24.19,23.22,23.26,2479000.0
2024-01-09,23.31,24.29,23.31,23.56,2469650.0
2024-01-10,23.56,23.65,22.95,22.99,2212650.0
2024-01-11,23.11,23.58,22.9,23.52,2077880.0
2024-01-12,23.52,23.96,23.25,23.3,2016200.0
2024-01-15,23.35,23.44,22.91,23.17,1329100.0
2024-01-16,23.36,23.36,22.75,23.11,2043350.0
2024-01-17,23.05,23.14,22.38,22.42,1525666.0
2024-01-18,22.24,22.79,21.66,22.15,1938573.0
2024-01-19,22.17,22.37,21.8,21.86,1270001.0
2024-01-22,21.86,22.07,20.39,20.57,1865000.0
2024-01-23,20.55,20.89,20.0,20.51,1717739.0
2024-01-24,20.8,20.95,19.89,20.61,1486273.0
2024-01-25,20.73,21.28,20.21,21.18,2131473.0
2024-01-26,21.24,21.3,20.85,21.01,1578766.0
2024-01-29,21.12,21.31,20.22,20.37,1239293.0
2024-01-30,20.25,20.63,19.66,19.69,1215273.0
2024-01-31,19.87,19.95,18.5,18.52,1556573.0
2024-02-01,18.5,18.55,17.79,18.16,1456723.0
2024-02-02,19.01,19.01,16.62,17.25,1928350.0
2024-02-05,17.12,17.17,15.53,15.53,2248851.0
2024-02-06,14.98,15.9,13.98,14.96,3470985.0
2024-02-07,14.88,15.05,13.46,13.5,4791104.0
2024-02-08,13.5,14.84,12.8,14.82,4402588.0
2024-02-19,14.93,15.55,14.85,15.49,3452393.0
2024-02-20,15.38,16.17,15.08,15.86,2898083.0
2024-02-21,15.71,17.0,15.5,16.18,3968960.0
