date,open,high,low,close,volume
2022-06-13,3.8,3.85,3.78,3.81,13560515.0
2022-06-14,3.8,3.84,3.71,3.84,14518821.0
2022-06-15,3.84,4.01,3.82,3.91,35915611.0
2022-06-16,3.9,3.91,3.83,3.86,21243659.0
2022-06-17,3.83,3.84,3.75,3.82,16789403.0
2022-06-20,3.81,3.84,3.79,3.83,10121700.0
2022-06-21,3.84,3.95,3.81,3.88,18655108.0
2022-06-22,3.89,3.9,3.8,3.81,10866176.0
2022-06-23,3.99,4.19,3.9,4.19,92154990.0
2022-06-24,4.15,4.24,4.06,4.1,74738656.0
2022-06-27,4.08,4.1,4.01,4.04,39399309.0
2022-06-28,4.03,4.15,4.02,4.08,30731482.0
2022-06-29,4.09,4.09,3.98,3.98,30401761.0
2022-06-30,4.01,4.04,3.98,4.0,14873500.0
2022-07-01,4.02,4.07,3.99,4.03,14657840.0
2022-07-04,4.05,4.09,4.02,4.07,13719048.0
2022-07-05,4.06,4.06,3.98,4.01,14870670.0
2022-07-06,3.99,4.0,3.94,3.97,12381283.0
2022-07-07,3.97,4.02,3.96,3.98,8654824.0
2022-07-08,3.99,4.0,3.97,3.98,8579140.0
2022-07-11,3.98,3.98,3.94,3.97,8582599.0
2022-07-12,3.96,3.98,3.92,3.94,8419290.0
2022-07-13,3.93,4.22,3.92,4.13,36132586.0
2022-07-14,4.3,4.54,4.13,4.54,91772390.0
2022-07-15,4.3,4.35,4.09,4.1,86200874.0
2022-07-18,4.06,4.26,4.06,4.21,42933369.0
2022-07-19,4.18,4.22,4.15,4.17,30718124.0
2022-07-20,4.18,4.21,4.14,4.16,23088807.0
2022-07-21,4.15,4.24,4.13,4.18,27213731.0
2022-07-22,4.17,4.3,4.16,4.24,29598578.0
2022-07-25,4.23,4.5,4.21,4.32,49380261.0
2022-07-26,4.28,4.31,4.18,4.27,28788778.0
2022-07-27,4.27,4.27,4.17,4.19,20515898.0
2022-07-28,4.22,4.25,4.18,4.24,17473353.0
2022-07-29,4.25,4.26,4.18,4.19,13553227.0
2022-08-01,4.2,4.21,4.15,4.18,11045576.0
2022-08-02,4.13,4.13,3.88,3.96,27663637.0
2022-08-03,3.94,4.02,3.9,3.92,15555730.0
2022-08-04,3.92,3.98,3.9,3.97,10543001.0
2022-08-05,3.97,4.01,3.94,4.01,11131839.0
2022-08-08,4.0,4.04,3.97,4.02,7985720.0
2022-08-09,4.02,4.02,3.97,3.99,8191367.0
2022-08-10,3.99,4.01,3.95,3.98,7041081.0
2022-08-11,4.0,4.07,3.99,4.07,13309445.0
2022-08-12,4.05,4.09,4.04,4.07,8338201.0
2022-08-15,4.06,4.09,4.03,4.07,8606557.0
2022-08-16,4.08,4.11,4.07,4.11,9518276.0
2022-08-17,4.13,4.18,4.1,4.18,13980020.0
2022-08-18,4.16,4.17,4.12,4.15,8924314.0
2022-08-19,4.16,4.2,4.14,4.17,13194724.0
2022-08-22,4.17,4.2,4.14,4.17,9871100.0
2022-08-23,4.17,4.22,4.16,4.21,13120769.0
2022-08-24,4.21,4.25,4.12,4.14,17518211.0
2022-08-25,4.18,4.2,4.08,4.19,14347944.0
2022-08-26,4.16,4.18,4.09,4.1,10310936.0
2022-08-29,4.06,4.23,4.02,4.22,18159695.0
2022-08-30,4.23,4.26,4.17,4.21,10730198.0
2022-08-31,4.22,4.22,4.12,4.13,12744300.0
2022-09-01,4.12,4.19,4.11,4.12,10044200.0
2022-09-02,4.14,4.18,4.11,4.14,9668167.0
2022-09-05,4.14,4.2,4.13,4.19,8881069.0
2022-09-06,4.17,4.25,4.17,4.24,13748241.0
2022-09-07,4.22,4.24,4.18,4.23,11165200.0
2022-09-08,4.22,4.24,4.16,4.18,9906800.0
2022-09-09,4.19,4.21,4.18,4.19,6708817.0
2022-09-13,4.21,4.21,4.11,4.14,13190240.0
2022-09-14,4.12,4.16,4.07,4.13,10328997.0
2022-09-15,4.13,4.17,4.01,4.03,15415667.0
2022-09-16,4.04,4.05,3.9,3.9,15316840.0
2022-09-19,3.89,3.93,3.83,3.87,9965146.0
2022-09-20,3.88,3.91,3.85,3.88,6140800.0
2022-09-21,3.88,4.0,3.83,3.97,10837962.0
2022-09-22,3.93,3.97,3.89,3.91,9205006.0
2022-09-23,3.92,3.93,3.84,3.87,7050955.0
2022-09-26,3.84,3.86,3.73,3.76,10451301.0
2022-09-27,3.75,3.82,3.74,3.82,5732292.0
2022-09-28,3.83,3.83,3.73,3.73,6019384.0
2022-09-29,3.79,3.8,3.65,3.69,8020179.0
2022-09-30,3.7,3.73,3.67,3.69,5729102.0
2022-10-10,3.75,3.78,3.62,3.64,8858456.0
2022-10-11,3.64,3.7,3.58,3.68,7232811.0
2022-10-12,3.69,3.79,3.64,3.79,8107901.0
2022-10-13,3.77,3.84,3.75,3.8,7740706.0
2022-10-14,3.87,3.92,3.83,3.85,7143336.0
2022-10-17,3.86,3.91,3.83,3.9,8331000.0
2022-10-18,3.94,3.95,3.89,3.92,7301820.0
2022-10-19,3.93,3.96,3.9,3.92,8030655.0
2022-10-20,3.95,3.95,3.88,3.89,6838876.0
2022-10-21,3.9,4.03,3.89,3.89,9663987.0
2022-10-24,3.89,3.95,3.77,3.8,12349024.0
2022-10-25,3.8,3.83,3.72,3.79,8809980.0
2022-10-26,3.83,3.94,3.82,3.92,14091617.0
2022-10-27,3.93,3.99,3.91,3.96,12545979.0
2022-10-28,3.91,3.95,3.8,3.82,11803100.0
2022-10-31,3.8,3.89,3.78,3.87,11828408.0
2022-11-01,3.87,3.93,3.87,3.92,8014345.0
2022-11-02,3.93,3.98,3.9,3.96,8934090.0
2022-11-03,3.93,4.01,3.92,3.99,11199310.0
2022-11-04,3.98,4.04,3.97,4.02,9223688.0
2022-11-07,4.01,4.06,4.0,4.04,9456167.0
2022-11-08,4.05,4.07,3.99,4.04,7125863.0
2022-11-09,4.04,4.08,4.01,4.05,7756741.0
2022-11-10,4.05,4.09,4.02,4.07,7991030.0
2022-11-11,4.11,4.13,4.07,4.08,12468850.0
2022-11-14,4.08,4.1,4.06,4.08,10801282.0
2022-11-15,4.08,4.12,4.06,4.11,10610052.0
2022-11-16,4.1,4.14,4.09,4.11,9618400.0
2022-11-17,4.13,4.15,4.1,4.15,10852986.0
2022-11-18,4.15,4.23,4.13,4.15,15366588.0
2022-11-21,4.16,4.16,4.1,4.11,9497760.0
2022-11-22,4.1,4.14,4.05,4.08,9915205.0
2022-11-23,4.08,4.12,4.06,4.1,7305930.0
2022-11-24,4.1,4.11,4.04,4.05,8326800.0
2022-11-25,4.04,4.11,4.04,4.07,8840020.0
2022-11-28,4.08,4.14,4.01,4.09,13341500.0
2022-11-29,4.12,4.16,4.09,4.15,13440200.0
2022-11-30,4.16,4.21,4.12,4.14,12758982.0
