date,open,high,low,close,volume
2022-06-13,4.02,4.14,3.95,4.06,64896400.0
2022-06-14,4.02,4.07,3.89,4.05,48643100.0
2022-06-15,4.05,4.33,4.02,4.2,116942797.0
2022-06-16,4.16,4.38,4.11,4.18,73179022.0
2022-06-17,4.15,4.6,4.13,4.6,159038723.0
2022-06-20,4.84,5.06,4.57,5.06,237117787.0
2022-06-21,5.21,5.48,4.74,4.83,297780090.0
2022-06-22,4.81,5.18,4.65,4.8,216139193.0
2022-06-23,4.69,5.05,4.57,4.91,185919443.0
2022-06-24,4.89,4.96,4.69,4.74,128324291.0
2022-06-27,4.7,4.8,4.57,4.61,116848041.0
2022-06-28,4.54,4.6,4.44,4.46,100447491.0
2022-06-29,4.48,4.53,4.38,4.39,77503660.0
2022-06-30,4.4,4.5,4.35,4.43,58621311.0
2022-07-01,4.39,4.78,4.37,4.63,110092291.0
2022-07-04,4.55,4.96,4.53,4.86,116572798.0
2022-07-05,4.81,4.91,4.68,4.74,77638650.0
2022-07-06,4.98,5.21,4.89,5.21,146653991.0
2022-07-07,5.21,5.68,5.07,5.16,222038357.0
2022-07-08,5.15,5.25,4.89,4.89,153755988.0
2022-07-11,4.84,4.98,4.78,4.81,73061945.0
2022-07-12,4.83,5.0,4.75,4.75,74683018.0
2022-07-13,4.74,4.85,4.6,4.85,67803737.0
2022-07-14,4.82,4.87,4.76,4.8,41951492.0
2022-07-15,4.8,4.93,4.6,4.61,65831702.0
2022-07-18,4.52,4.69,4.51,4.69,43320080.0
2022-07-19,4.69,4.82,4.62,4.74,39021054.0
2022-07-20,4.76,4.92,4.67,4.88,69457145.0
2022-07-21,4.81,4.83,4.67,4.68,54280151.0
2022-07-22,4.69,4.74,4.61,4.65,30757460.0
2022-07-25,4.65,4.65,4.43,4.44,47312208.0
2022-07-26,4.45,4.64,4.43,4.59,37680365.0
2022-07-27,4.59,4.59,4.5,4.53,24932200.0
2022-07-28,4.58,4.59,4.46,4.47,25816498.0
2022-07-29,4.47,4.52,4.43,4.48,24141606.0
2022-08-01,4.45,4.55,4.4,4.54,29442700.0
2022-08-02,4.46,4.49,4.16,4.21,53670506.0
2022-08-03,4.19,4.4,4.16,4.19,38335163.0
2022-08-04,4.2,4.28,4.14,4.27,25235540.0
2022-08-05,4.26,4.32,4.21,4.29,21919898.0
2022-08-08,4.26,4.41,4.23,4.38,26365557.0
2022-08-09,4.36,4.43,4.35,4.36,21237030.0
2022-08-10,4.36,4.42,4.33,4.39,20423565.0
2022-08-11,4.39,4.49,4.36,4.47,26775981.0
2022-08-12,4.48,4.59,4.46,4.47,27360100.0
2022-08-15,4.45,4.58,4.42,4.53,24420097.0
2022-08-16,4.51,4.6,4.51,4.59,33270633.0
2022-08-17,4.57,4.6,4.49,4.52,30453431.0
2022-08-18,4.48,4.52,4.44,4.45,23314331.0
2022-08-19,4.44,4.46,4.33,4.35,25318721.0
2022-08-22,4.36,4.41,4.25,4.41,26292600.0
2022-08-23,4.39,4.47,4.3,4.32,25038903.0
2022-08-24,4.33,4.35,4.15,4.16,33713400.0
2022-08-25,4.17,4.2,4.07,4.13,24162300.0
2022-08-26,4.16,4.31,4.11,4.2,32441091.0
2022-08-29,4.1,4.18,4.1,4.16,18558281.0
2022-08-30,4.17,4.2,4.08,4.12,21942200.0
2022-08-31,4.13,4.13,3.94,3.96,30118901.0
2022-09-01,3.98,4.05,3.92,3.92,18505500.0
2022-09-02,3.97,4.09,3.96,4.05,26851800.0
2022-09-05,4.03,4.07,3.99,4.03,16919601.0
2022-09-06,4.05,4.08,4.02,4.08,16573901.0
2022-09-07,4.07,4.12,4.05,4.09,15041500.0
2022-09-08,4.09,4.09,4.0,4.01,15127901.0
2022-09-09,4.03,4.04,3.96,4.01,11739929.0
2022-09-13,4.02,4.06,4.0,4.02,11986900.0
2022-09-14,3.95,3.98,3.91,3.95,15103200.0
2022-09-15,3.99,3.99,3.72,3.8,32910100.0
2022-09-16,3.76,3.8,3.7,3.71,16329000.0
2022-09-19,3.7,3.74,3.63,3.66,12462433.0
2022-09-20,3.69,3.79,3.69,3.76,17880971.0
2022-09-21,3.74,3.82,3.71,3.77,16449570.0
2022-09-22,3.77,3.79,3.72,3.75,12778600.0
2022-09-23,3.76,3.76,3.63,3.65,13725670.0
2022-09-26,3.64,3.66,3.56,3.58,12561300.0
2022-09-27,3.58,3.67,3.56,3.64,13459520.0
2022-09-28,3.63,3.65,3.49,3.5,15681800.0
2022-09-29,3.55,3.57,3.43,3.44,14694392.0
2022-09-30,3.45,3.5,3.42,3.43,12582301.0
2022-10-10,3.42,3.48,3.33,3.36,13844500.0
2022-10-11,3.36,3.42,3.31,3.41,14495030.0
2022-10-12,3.42,3.64,3.4,3.59,35966200.0
2022-10-13,3.56,3.95,3.52,3.95,38549309.0
2022-10-14,4.01,4.13,3.8,3.95,99359766.0
