date,open,high,low,close,volume,ma5,ma10,ma20,ma60,ma5_ratio,ma10_ratio,ma20_ratio,ma60_ratio,bollinger_mid,bollinger_upper,bollinger_lower,bollinger_pct_b,bollinger_bandwidth,return_1d,return_5d,return_10d,return_20d,volatility_5d,volatility_10d,volatility_20d,rsi_14,macd,macd_signal,macd_histogram,obv,mfi_14,atr_14,volume_ratio_20d,price_position_20d,price_position_60d,future_return,return,volatility,rsi,volume_change,csi300_return_1d,csi300_return_5d,csi300_volatility_20d,market_breadth,open_norm,high_norm,low_norm,close_norm,volume_norm,ma5_norm,ma10_norm,ma20_norm,ma60_norm,ma5_ratio_norm,ma10_ratio_norm,ma20_ratio_norm,ma60_ratio_norm,bollinger_mid_norm,bollinger_upper_norm,bollinger_lower_norm,bollinger_pct_b_norm,bollinger_bandwidth_norm,return_1d_norm,return_5d_norm,return_10d_norm,return_20d_norm,volatility_5d_norm,volatility_10d_norm,volatility_20d_norm,rsi_14_norm,macd_norm,macd_signal_norm,macd_histogram_norm,obv_norm,mfi_14_norm,atr_14_norm,volume_ratio_20d_norm,price_position_20d_norm,price_position_60d_norm,return_norm,volatility_norm,rsi_norm,volume_change_norm,csi300_return_1d_norm,csi300_return_5d_norm,csi300_volatility_20d_norm,market_breadth_norm,sector,sector_momentum_5d,sector_momentum_20d,sector_breadth,sector_vol_flow,sector_relative_strength,future_return_rank,future_return_10d,future_return_20d,cs_rank_return_5d,cs_rank_return_20d,cs_rank_volatility,cs_rank_rsi,cs_rank_volume_ratio_20d,cs_rank_ma20_ratio,cs_rank_max_ret_5d,cs_rank_reversal_1d,cs_rank_amihud_illiq,cs_rank_idio_vol_20d,future_return_rank_5d,future_return_rank_10d,future_return_rank_20d
2022-06-13,9.24,9.38,9.1,9.18,7572151.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0130718954248367,,,,,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,0.5260770975056689,-0.19498910675381265,-0.210239651416122,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5260770975056689,0.013605442176870748,0.027210884353741496
2022-06-14,9.23,9.52,9.12,9.35,7513417.0,,,,,,,,,,,,,,0.0185185185185186,,,,,,,,0.0038141025641014,0.0021189458689452,0.0016951566951561,7513417.0,,,,,,-0.1989304812834224,0.0185185185185186,,,-0.0077565806598415,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,0.0136054421768707,-0.18288770053475933,-0.18609625668449192,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.013605442176870748,0.022675736961451247,0.036281179138321996
2022-06-15,9.37,9.46,9.21,9.21,4748500.0,,,,,,,,,,,,,,-0.0149732620320854,,,,,,,,0.000518532092963,0.0014630385837066,-0.0009445064907435,2764917.0,,,,,,-0.2073832790445169,-0.0149732620320854,,,-0.3679972774038763,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,0.0090702947845804,-0.17589576547231278,-0.19001085776330084,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.009070294784580499,0.018140589569160998,0.024943310657596373
2022-06-16,9.34,9.42,9.23,9.28,3912237.0,,,,,,,,,,,,,,0.0076004343105318,,,,,,,,0.001534257470741,0.0014871642229459,4.709324779514856e-05,6677154.0,,,,,,-0.1982758620689654,0.0076004343105318,,,-0.1761109824154996,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,0.0090702947845804,-0.2068965517241378,-0.1982758620689654,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.009070294784580499,0.013605442176870748,0.022675736961451247
2022-06-17,9.27,9.36,9.15,9.31,3929800.0,9.266,,,,0.0047485430606519,,,,,,,,,0.0032327586206897,,,,,,,,0.0032476565091474,0.0020108708763852,0.0012367856327622,10606954.0,,,,,,-0.2158968850698174,0.0032327586206897,,,0.0044892474561228,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,0.0113378684807256,-0.200859291084855,-0.24489795918367352,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.011337868480725623,0.02040816326530612,0.013605442176870748
2022-06-20,9.23,9.31,9.15,9.3,4828666.0,9.29,,,,0.0010764262648008,,,,,,,,,-0.0010741138560687,0.0130718954248367,,,0.0122587120616248,,,,0.0037889906949946,0.0024928402087778,0.0012961504862167,5778288.0,,,,,,-0.2053763440860215,-0.0010741138560687,,,0.2287307242098835,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,0.0113122171945701,-0.20000000000000007,-0.16881720430107527,0.5238095238095238,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.011312217194570135,0.01583710407239819,0.029411764705882353
2022-06-21,7.78,7.99,7.45,7.49,9765492.0,8.918000000000001,,,,-0.1601255886970173,,,,,,,,,-0.1946236559139785,-0.1989304812834224,,,0.0868690173463316,,,,-0.0779251605482969,-0.0178588104257971,-0.0600663501224997,-3987204.0,,,,,,0.0200267022696929,-0.1946236559139785,,,1.022399561286699,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,0.5384615384615384,0.013351134846461887,0.0,0.011337868480725623,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5384615384615384,0.5497737556561086,0.5124434389140271
2022-06-22,7.5,7.58,7.3,7.3,6929017.0,8.536,,,,-0.1447985004686035,,,,,,,,,-0.0253671562082777,-0.2073832790445169,,,0.0862434849568422,,,,-0.1405004381199575,-0.0473318998370238,-0.0931685382829336,-10916221.0,,,,,,0.0397260273972603,-0.0253671562082777,,,-0.2904589958191559,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,0.75,0.07534246575342474,0.06712328767123288,0.00684931506849315,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.8454545454545455,0.6977272727272728
2022-06-23,7.38,7.45,7.18,7.44,6491017.0,8.168000000000001,,,,-0.089128305582762,,,,,,,,,0.0191780821917808,-0.1982758620689654,,,0.0880462580553988,,,,-0.1747489574779894,-0.0767658722713694,-0.09798308520662,-4425204.0,,,,,,-0.010752688172043,0.0191780821917808,,,-0.063212429699624,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,0.3144796380090497,0.02284946236559149,0.05241935483870974,0.00683371298405467,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.31447963800904977,0.6945701357466063,0.753393665158371
2022-06-24,7.44,7.53,7.26,7.3,6622773.0,7.766000000000001,8.516,,,-0.0600051506567088,-0.1427900422733677,,,,,,,,-0.0188172043010753,-0.2158968850698174,,,0.0858819603027963,,,,-0.2037128474159448,-0.1052093639655481,-0.0985034834503967,-11047977.0,,,,,,0.0191780821917808,-0.0188172043010753,,,0.0202982059667999,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,0.6846846846846847,0.015068493150685036,0.10821917808219172,0.00909090909090909,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6846846846846847,0.6666666666666666,0.8783783783783784
