date,open,high,low,close,volume,ma5,ma10,ma20,ma60,ma5_ratio,ma10_ratio,ma20_ratio,ma60_ratio,bollinger_mid,bollinger_upper,bollinger_lower,bollinger_pct_b,bollinger_bandwidth,return_1d,return_5d,return_10d,return_20d,volatility_5d,volatility_10d,volatility_20d,rsi_14,macd,macd_signal,macd_histogram,obv,mfi_14,atr_14,volume_ratio_20d,price_position_20d,price_position_60d,future_return,return,volatility,rsi,volume_change,csi300_return_1d,csi300_return_5d,csi300_volatility_20d,market_breadth,open_norm,high_norm,low_norm,close_norm,volume_norm,ma5_norm,ma10_norm,ma20_norm,ma60_norm,ma5_ratio_norm,ma10_ratio_norm,ma20_ratio_norm,ma60_ratio_norm,bollinger_mid_norm,bollinger_upper_norm,bollinger_lower_norm,bollinger_pct_b_norm,bollinger_bandwidth_norm,return_1d_norm,return_5d_norm,return_10d_norm,return_20d_norm,volatility_5d_norm,volatility_10d_norm,volatility_20d_norm,rsi_14_norm,macd_norm,macd_signal_norm,macd_histogram_norm,obv_norm,mfi_14_norm,atr_14_norm,volume_ratio_20d_norm,price_position_20d_norm,price_position_60d_norm,return_norm,volatility_norm,rsi_norm,volume_change_norm,csi300_return_1d_norm,csi300_return_5d_norm,csi300_volatility_20d_norm,market_breadth_norm,sector,sector_momentum_5d,sector_momentum_20d,sector_breadth,sector_vol_flow,sector_relative_strength,future_return_rank,future_return_10d,future_return_20d,cs_rank_return_5d,cs_rank_return_20d,cs_rank_volatility,cs_rank_rsi,cs_rank_volume_ratio_20d,cs_rank_ma20_ratio,cs_rank_max_ret_5d,cs_rank_reversal_1d,cs_rank_amihud_illiq,cs_rank_idio_vol_20d,future_return_rank_5d,future_return_rank_10d,future_return_rank_20d
2022-09-30,18.78,22.54,18.78,22.54,1446352.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.6104702750665483,,,,,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,1.0,1.5931677018633543,3.137976929902396,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0
2022-10-10,24.79,24.79,24.79,24.79,355929.0,,,,,,,,,,,,,,0.0998225377107364,,,,,,,,0.05048076923077,0.0280448717948722,0.0224358974358978,355929.0,,,,,,0.6107301331181929,0.0998225377107364,,,-0.7539126021881257,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,1.0,1.392093586123437,2.6538926986688183,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0
2022-10-11,27.27,27.27,27.27,27.27,155232.0,,,,,,,,,,,,,,0.1000403388463089,,,,,,,,0.1412271713730568,0.0744310601465872,0.0667961112264696,511161.0,,,,,,0.6105610561056107,0.1000403388463089,,,-0.5638680748126733,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,0.9978448275862069,1.1004767143381007,2.251191785845251,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.9978448275862069,1.0,1.0
2022-10-12,30.0,30.0,30.0,30.0,225467.0,,,,,,,,,,,,,,0.1001100110011001,,,,,,,,0.2776049048109748,0.1432568882849298,0.1343480165260449,736628.0,,,,,,0.6103333333333334,0.1001100110011001,,,0.4524518140589568,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,1.0,1.0366666666666666,2.1846666666666668,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0
2022-10-13,33.0,33.0,33.0,33.0,246159.0,27.52,,,,0.1991279069767442,,,,,,,,,0.1,,,,,,,,0.4652431475209546,0.2390405208515721,0.2262026266693824,982787.0,,,,,,0.6103030303030303,0.1,,,0.0917739624867497,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,1.0,0.8851515151515152,1.6666666666666665,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0
2022-10-14,36.3,36.3,36.3,36.3,714782.0,30.272,,,,0.1991279069767439,,,,,,,,,0.0999999999999998,0.6104702750665483,,,0.0001061549458275,,,,0.7104040858942788,0.3668062542853876,0.3435978316088912,1697569.0,,,,,,0.610192837465565,0.0999999999999998,,,1.9037410779211807,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,1.0,0.831955922865014,1.3140495867768598,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.9978401727861771
2022-10-17,39.93,39.93,39.93,39.93,1194122.0,33.3,,,,0.1990990990990992,,,,,,,,,0.1,0.6107301331181929,,,4.7980797100006e-05,,,,1.019836837931294,0.532070873735466,0.4877659641958278,2891691.0,,,,,,0.4850989231154519,0.1,,,0.6706100601302216,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,1.0,0.831955922865014,1.1279739544202352,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.9978401727861771
2022-10-18,43.92,43.92,43.92,43.92,374993.0,36.63,,,,0.1990171990171991,,,,,,,,,0.0999248685199098,0.6105610561056107,,,6.615104584663424e-05,,,,1.4006870125895787,0.7408156662322208,0.6598713463573579,3266684.0,,,,,,0.3041894353369763,0.0999248685199098,,,-0.6859675979506281,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,1.0,0.8321948998178506,0.9121129326047359,0.9978354978354979,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.9978401727861771
2022-10-19,48.31,48.31,48.31,48.31,1626825.0,40.292,,,,0.1989973195671599,,,,,,,,,0.0999544626593806,0.6103333333333334,,,3.466336622765767e-05,,,,1.8609104264378544,0.999563112658482,0.8613473137793726,4893509.0,,,,,,0.2647484992755122,0.0999544626593806,,,3.338280981244983,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,0.9978448275862069,0.8323328503415439,0.7201407576071204,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.9978448275862069,1.0,0.9956896551724138
2022-10-20,53.14,53.14,53.14,53.14,880033.0,44.32,35.92,,,0.1990072202166064,0.4793986636971046,,,,,,,,0.099979300351894,0.6103030303030303,,,3.220968537519579e-05,,,,2.40909656579894,1.3153804294666078,1.0937161363323322,5773542.0,,,,,,0.170681219420399,0.099979300351894,,,-0.4590487606226853,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,0.9892241379310344,0.6345502446368083,0.5807301467820851,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.9892241379310345,1.0,0.9913793103448276
