date,open,high,low,close,volume,return,ma5,ma10,ma20,ma60,volume_change,volatility,rsi,macd,sector,sector_momentum_5d,sector_momentum_20d,sector_breadth,sector_vol_flow,sector_relative_strength
2026-07-17,17.81,18.05,17.08,17.17,2787687.0,-0.037556053811659,17.528,17.883,18.6405,21.417666666666666,0.0683261305198097,0.022535363726445,37.58741258741261,-0.9276899332701588,其他,0,0,0.5,1.0,0
2026-07-20,17.37,17.55,17.01,17.17,2629888.0,0.0,17.458000000000002,17.682,18.503,21.194333333333336,-0.0566057093210249,0.0224497386634781,30.81395348837213,-0.9284533754395312,其他,0,0,0.5,1.0,0
2026-07-21,17.28,17.29,16.4,17.03,3257050.0,-0.0081537565521258,17.378000000000004,17.547,18.349,20.993166666666664,0.2384747943638665,0.022103043750468,22.54697286012528,-0.9296389398122322,其他,0,0,0.5,1.0,0
2026-07-22,16.91,17.17,16.83,16.88,2072573.0,-0.0088079859072226,17.218,17.443,18.203000000000003,20.82566666666667,-0.3636655869575229,0.0220363521621516,24.107142857142875,-0.931939436801528,其他,0,0,0.5,1.0,0
2026-07-23,16.89,17.32,16.81,17.29,2409498.0,0.0242890995260662,17.107999999999997,17.407999999999998,18.0955,20.673333333333336,0.1625636346705279,0.0229998159421304,26.88172043010752,-0.8904148753338639,其他,0,0,0.5,1.0,0
2026-07-24,17.2,17.2,16.7,16.71,1971726.0,-0.0335454019664545,17.016,17.272,17.997500000000002,20.53666666666667,-0.1816859777430817,0.0225636097714694,25.15090543259558,-0.8940020152058281,其他,0,0,0.5,1.0,0
