date,open,high,low,close,volume,ma5,ma10,ma20,ma60,ma5_ratio,ma10_ratio,ma20_ratio,ma60_ratio,bollinger_mid,bollinger_upper,bollinger_lower,bollinger_pct_b,bollinger_bandwidth,return_1d,return_5d,return_10d,return_20d,volatility_5d,volatility_10d,volatility_20d,rsi_14,macd,macd_signal,macd_histogram,obv,mfi_14,atr_14,volume_ratio_20d,price_position_20d,price_position_60d,future_return,return,volatility,rsi,volume_change,csi300_return_1d,csi300_return_5d,csi300_volatility_20d,market_breadth,max_ret_5d,max_ret_20d,min_ret_20d,ret_range_20d,reversal_1d,reversal_5d,ret_skew_5d,reversal_vol_adj,beta_60d,r_squared,market_corr,idio_vol_20d,idio_mom_20d,amihud_illiq,amihud_illiq_log,turnover_5d,turnover_std_20d,turnover_trend,dollar_vol_growth,path_volatility,consecutive_ret,up_days_ratio,streak_signal,overnight_gap,intraday_ret,gap_ma_divergence,gap_fill_prob,open_norm,high_norm,low_norm,close_norm,volume_norm,ma5_norm,ma10_norm,ma20_norm,ma60_norm,ma5_ratio_norm,ma10_ratio_norm,ma20_ratio_norm,ma60_ratio_norm,bollinger_mid_norm,bollinger_upper_norm,bollinger_lower_norm,bollinger_pct_b_norm,bollinger_bandwidth_norm,return_1d_norm,return_5d_norm,return_10d_norm,return_20d_norm,volatility_5d_norm,volatility_10d_norm,volatility_20d_norm,rsi_14_norm,macd_norm,macd_signal_norm,macd_histogram_norm,obv_norm,mfi_14_norm,atr_14_norm,volume_ratio_20d_norm,price_position_20d_norm,price_position_60d_norm,return_norm,volatility_norm,rsi_norm,volume_change_norm,csi300_return_1d_norm,csi300_return_5d_norm,csi300_volatility_20d_norm,market_breadth_norm,max_ret_5d_norm,max_ret_20d_norm,min_ret_20d_norm,ret_range_20d_norm,reversal_1d_norm,reversal_5d_norm,ret_skew_5d_norm,reversal_vol_adj_norm,beta_60d_norm,r_squared_norm,market_corr_norm,idio_vol_20d_norm,idio_mom_20d_norm,amihud_illiq_norm,amihud_illiq_log_norm,turnover_5d_norm,turnover_std_20d_norm,turnover_trend_norm,dollar_vol_growth_norm,path_volatility_norm,consecutive_ret_norm,up_days_ratio_norm,streak_signal_norm,overnight_gap_norm,intraday_ret_norm,gap_ma_divergence_norm,gap_fill_prob_norm,sector,sector_momentum_5d,sector_momentum_20d,sector_breadth,sector_vol_flow,sector_relative_strength,future_return_rank,future_return_10d,future_return_20d,cs_rank_return_5d,cs_rank_return_20d,cs_rank_volatility,cs_rank_rsi,cs_rank_volume_ratio_20d,cs_rank_ma20_ratio,cs_rank_max_ret_5d,cs_rank_reversal_1d,cs_rank_amihud_illiq,cs_rank_idio_vol_20d,future_return_rank_5d,future_return_rank_10d,future_return_rank_20d
2022-06-13,17.75,17.85,17.38,17.47,68665278.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0635374928448768,,,,,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,3.0,,-0.2,,-0.0157746478872351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,地产,0.0174418604651163,0.0423728813559323,0.782608695652174,0.0118078130718948,0.0295225434806689,0.873015873015873,0.059530623926731696,0.08643388666285068,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.873015873015873,0.7687074829931972,0.8163265306122449
2022-06-14,17.35,17.76,17.32,17.75,71188619.0,,,,,,,,,,,,,,0.0160274756725815,,,,,,,,0.0062820512820493,0.0034900284900274,0.0027920227920219,71188619.0,,,,,,0.0467605633802816,0.0160274756725815,,,0.0367484276405318,0.0,0.0,0.0,0.5,,,,,-0.0160274756725815,,,,,,,,,,,,,,,,3.0,,-0.2,-0.0068689181453526,0.0230547550430947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,地产,0.0174418604651163,0.0423728813559323,0.782608695652174,0.0118078130718948,0.0295225434806689,0.8253968253968254,0.03943661971830981,0.0721126760563382,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8253968253968254,0.6009070294784581,0.8027210884353742
2022-06-15,17.86,18.77,17.75,18.34,157186515.0,,,,,,,,,,,,,,0.0332394366197184,,,,,,,,0.0263004449341366,0.0128385598195803,0.0134618851145562,228375134.0,,,,,,-0.0021810250817884,0.0332394366197184,,,1.2080287159384282,0.0,0.0,0.0,0.5,,,,,-0.0332394366197184,,,,,,,,,,,,,,,,3.0,,-0.2,0.0061971830985566,0.0268756998878674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,地产,0.0174418604651163,0.0423728813559323,0.782608695652174,0.0118078130718948,0.0295225434806689,0.6281179138321995,0.07033805888767719,0.03380588876772084,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6281179138321995,0.8276643990929705,0.6575963718820862
2022-06-16,18.35,18.66,18.1,18.18,75917159.0,,,,,,,,,,,,,,-0.0087241003271537,,,,,,,,0.028983906609362,0.018307850737528,0.0106760558718339,152457975.0,,,,,,0.0214521452145215,-0.0087241003271537,,,-0.5170249877987307,0.0,0.0,0.0,0.5,,,,,0.0087241003271537,,,,,,,,,,,,,,,,3.0,,-0.2,0.0005452562704442,-0.0092643051770613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,地产,0.0174418604651163,0.0423728813559323,0.782608695652174,0.0118078130718948,0.0295225434806689,0.7097505668934241,0.12761276127612753,0.011551155115511635,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7097505668934241,0.8979591836734694,0.5782312925170068
2022-06-17,18.05,18.25,18.04,18.15,53790177.0,17.978,,,,0.0095672488597171,,,,,,,,,-0.0016501650165017,,,,,,,,0.0286381063116785,0.021380868221509,0.0072572380901694,98667798.0,,,,,,0.0104683195592287,-0.0016501650165017,,,-0.2914621976304461,0.0,0.0,0.0,0.5,,,,,0.0016501650165017,,,,,,,,,,,,,,,,3.0,,-0.2,-0.0071507150714677,0.0055401662049553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,地产,0.0174418604651163,0.0423728813559323,0.782608695652174,0.0118078130718948,0.0295225434806689,0.562358276643991,0.12396694214876036,-0.02920110192837455,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.562358276643991,0.9115646258503401,0.5215419501133787
2022-06-20,18.33,18.69,18.22,18.58,92346930.0,18.2,,,,0.0208791208791208,,,,,,,,,0.0236914600550963,0.0635374928448768,,,0.0174535403570628,,,,0.0462789840185244,0.0281296419109594,0.018149342107565,191014728.0,,,,,,-0.0037674919268028,0.0236914600550963,,,0.7167991471751431,0.0,0.0,0.0,0.5,0.0332394366197184,,,,-0.0236914600550963,-0.0635374928448768,-0.1637304800360081,,,,,,,,,,,,,,3.0,,-0.2,0.0099173553718461,0.013638843426003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,地产,0.0174418604651163,0.0423728813559323,0.782608695652174,0.0118078130718948,0.0295225434806689,0.4524886877828054,0.08772874058127034,-0.03659849300322926,0.873015873015873,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.45248868778280543,0.8687782805429864,0.39592760180995473
2022-06-21,18.58,19.0,18.41,18.58,88513238.0,18.366,,,,0.0116519655885876,,,,,,,,,0.0,0.0467605633802816,,,0.01810714232877,,,,0.056795111357065,0.035384107502631,0.0214110038544339,191014728.0,,,,,,-0.0069967707212055,0.0,,,-0.0415140167626579,0.0,0.0,0.0,0.5,0.0332394366197184,,,,-0.0,-0.0467605633802816,0.6094031043758733,,,,,,,,,,,,,,3.0,,-0.2,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,地产,0.0174418604651163,0.0423728813559323,0.782608695652174,0.0118078130718948,0.0295225434806689,0.2262443438914027,0.07857911733046286,-0.041980624327233484,0.8231292517006803,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.22624434389140272,0.8461538461538461,0.2850678733031674
2022-06-22,18.57,18.68,18.28,18.3,47344785.0,18.358,,,,-0.0031593855539817,,,,,,,,,-0.0150699677072119,-0.0021810250817884,,,0.0147191009805594,,,,0.0496165612583219,0.0388044337814757,0.0108121274768461,143669943.0,,,,,,0.0726775956284151,-0.0150699677072119,,,-0.465110687736901,0.0,0.0,0.0,0.5,0.0236914600550963,,,,0.0150699677072119,0.0021810250817884,1.3220678744679195,,,,,,,,,,,,,,3.0,,-0.2,-0.0005382131323974,-0.0145395799676115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,地产,0.0174418604651163,0.0423728813559323,0.782608695652174,0.0118078130718948,0.0295225434806689,0.8590909090909091,0.06393442622950807,-0.02950819672131144,0.6278538812785388,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8590909090909091,0.8090909090909091,0.2545454545454545
2022-06-23,18.3,18.68,18.22,18.57,58210867.0,18.436,,,,0.0072683879366457,,,,,,,,,0.0147540983606557,0.0214521452145215,,,0.0151194977178159,,,,0.0572862959612479,0.0430738356339942,0.0142124603272536,201880810.0,,,,,,0.1039310716208938,0.0147540983606557,,,0.2295095859026501,0.0,0.0,0.0,0.5,0.0236914600550963,,,,-0.0147540983606557,-0.0214521452145215,0.0907617412256688,,,,,,,,,,,,,,3.0,,-0.2,0.0,0.014754098360575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,地产,0.0174418604651163,0.0423728813559323,0.782608695652174,0.0118078130718948,0.0295225434806689,0.9140271493212668,0.0333871836295101,-0.06892837910608518,0.7107061503416856,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.9140271493212669,0.746606334841629,0.19457013574660634
2022-06-24,18.64,18.74,18.25,18.34,79337245.0,18.474,18.226,,,-0.0072534372631805,0.0062548008339735,,,,,,,,-0.0123855681206246,0.0104683195592287,,,0.0168472460883715,,,,0.0500464002695615,0.0446360948691829,0.0054103054003786,122543565.0,,,,,,0.1123227917121045,-0.0123855681206246,,,0.3629284202209186,0.0,0.0,0.0,0.5,0.0236914600550963,,,,0.0123855681206246,-0.0104683195592287,0.3178373475197086,,,,,,,,,,,,,,3.0,,-0.2,0.0037695207323437,-0.016094420600772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,地产,0.0174418604651163,0.0423728813559323,0.782608695652174,0.0118078130718948,0.0295225434806689,0.9617117117117115,0.05125408942202836,-0.052344601962922566,0.5590909090909091,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.9617117117117117,0.831081081081081,0.26126126126126126
