date,open,high,low,close,volume,ma5,ma10,ma20,ma60,ma5_ratio,ma10_ratio,ma20_ratio,ma60_ratio,bollinger_mid,bollinger_upper,bollinger_lower,bollinger_pct_b,bollinger_bandwidth,return_1d,return_5d,return_10d,return_20d,volatility_5d,volatility_10d,volatility_20d,rsi_14,macd,macd_signal,macd_histogram,obv,mfi_14,atr_14,volume_ratio_20d,price_position_20d,price_position_60d,future_return,return,volatility,rsi,volume_change,csi300_return_1d,csi300_return_5d,csi300_volatility_20d,market_breadth,max_ret_5d,max_ret_20d,min_ret_20d,ret_range_20d,reversal_1d,reversal_5d,ret_skew_5d,reversal_vol_adj,beta_60d,r_squared,market_corr,idio_vol_20d,idio_mom_20d,amihud_illiq,amihud_illiq_log,turnover_5d,turnover_std_20d,turnover_trend,dollar_vol_growth,path_volatility,consecutive_ret,up_days_ratio,streak_signal,overnight_gap,intraday_ret,gap_ma_divergence,gap_fill_prob,open_norm,high_norm,low_norm,close_norm,volume_norm,ma5_norm,ma10_norm,ma20_norm,ma60_norm,ma5_ratio_norm,ma10_ratio_norm,ma20_ratio_norm,ma60_ratio_norm,bollinger_mid_norm,bollinger_upper_norm,bollinger_lower_norm,bollinger_pct_b_norm,bollinger_bandwidth_norm,return_1d_norm,return_5d_norm,return_10d_norm,return_20d_norm,volatility_5d_norm,volatility_10d_norm,volatility_20d_norm,rsi_14_norm,macd_norm,macd_signal_norm,macd_histogram_norm,obv_norm,mfi_14_norm,atr_14_norm,volume_ratio_20d_norm,price_position_20d_norm,price_position_60d_norm,return_norm,volatility_norm,rsi_norm,volume_change_norm,csi300_return_1d_norm,csi300_return_5d_norm,csi300_volatility_20d_norm,market_breadth_norm,max_ret_5d_norm,max_ret_20d_norm,min_ret_20d_norm,ret_range_20d_norm,reversal_1d_norm,reversal_5d_norm,ret_skew_5d_norm,reversal_vol_adj_norm,beta_60d_norm,r_squared_norm,market_corr_norm,idio_vol_20d_norm,idio_mom_20d_norm,amihud_illiq_norm,amihud_illiq_log_norm,turnover_5d_norm,turnover_std_20d_norm,turnover_trend_norm,dollar_vol_growth_norm,path_volatility_norm,consecutive_ret_norm,up_days_ratio_norm,streak_signal_norm,overnight_gap_norm,intraday_ret_norm,gap_ma_divergence_norm,gap_fill_prob_norm,sector,sector_momentum_5d,sector_momentum_20d,sector_breadth,sector_vol_flow,sector_relative_strength,future_return_rank,future_return_10d,future_return_20d,cs_rank_return_5d,cs_rank_return_20d,cs_rank_volatility,cs_rank_rsi,cs_rank_volume_ratio_20d,cs_rank_ma20_ratio,cs_rank_max_ret_5d,cs_rank_reversal_1d,cs_rank_amihud_illiq,cs_rank_idio_vol_20d,future_return_rank_5d,future_return_rank_10d,future_return_rank_20d
2022-01-04,14.04,14.22,13.74,14.22,1169259,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0527426160337551,,,,,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,6.0,,-0.5,,0.0128205128204216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,1.0,-0.00984528832630105,0.011954992967651235,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0
2022-01-05,14.14,14.78,14.11,14.71,1961998,,,,,,,,,,,,,,0.0344585091420535,,,,,,,,0.0109935897435899,0.0061075498575499,0.0048860398860399,1961998.0,,,,,,-0.0101971447994562,0.0344585091420535,,,0.6779840907788608,0.0,0.0,0.0,0.5,,,,,-0.0344585091420535,,,,,,,,,,,,,,,,6.0,,-0.5,-0.005625879043561,0.0403111739742552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,1.0,-0.04418762746431004,-0.01971447994561526,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0
2022-01-06,14.67,14.83,14.56,14.68,1107885,,,,,,,,,,,,,,-0.0020394289598912,,,,,,,,0.0130777172112903,0.0089641758221976,0.0041135413890926,854113.0,,,,,,-0.0095367847411445,-0.0020394289598912,,,-0.4353281705689812,0.0,0.0,0.0,0.5,,,,,0.0020394289598912,,,,,,,,,,,,,,,,6.0,,-0.5,-0.0027192386131698,0.0006816632583457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,1.0,0.014305177111716638,-0.008855585831062607,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0
2022-01-07,14.66,14.84,14.62,14.76,1126631,,,,,,,,,,,,,,0.005449591280654,,,,,,,,0.0165934871233286,0.0115486308700062,0.0050448562533223,1980744.0,,,,,,-0.0589430894308942,0.005449591280654,,,0.0169205287552407,0.0,0.0,0.0,0.5,,,,,-0.005449591280654,,,,,,,,,,,,,,,,6.0,,-0.5,-0.0013623978201541,0.0068212824010448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,1.0,0.010162601626016343,-0.006775067750677488,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0
2022-01-10,14.85,14.98,14.59,14.75,909774,14.624,,,,0.0086159737417943,,,,,,,,,-0.0006775067750677,,,,,,,,0.0177566462193166,0.0133953750838658,0.0043612711354507,1070970.0,,,,,,-0.0657627118644068,-0.0006775067750677,,,-0.1924827206068358,0.0,0.0,0.0,0.5,,,,,0.0006775067750677,,,,,,,,,,,,,,,,6.0,,-0.5,0.0060975609755684,-0.0067340067339613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,1.0,0.0006779661016949046,-0.041355932203389845,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0
2022-01-11,14.82,15.1,14.7,14.97,1581999,14.774,,,,0.0132665493434411,,,,,,,,,0.0149152542372881,0.0527426160337551,,,0.015009615365296,,,,0.0275294254763025,0.0172264885782161,0.0103029368980863,2652969.0,,,,,,-0.0594522378089512,0.0149152542372881,,,0.7388922963285387,0.0,0.0,0.0,0.5,0.0344585091420535,,,,-0.0149152542372881,-0.0527426160337551,1.3005029378771225,,,,,,,,,,,,,,6.0,,-0.5,0.0047457627118322,0.0101214574898102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,1.0,-0.03740814963259853,-0.07548430193720779,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0
2022-01-12,14.97,15.01,14.46,14.56,1502164,14.744,,,,-0.0124796527400976,,,,,,,,,-0.0273881095524382,-0.0101971447994562,,,0.0157155606529675,,,,0.0147489283449928,0.0165994841784799,-0.001850555833487,1150805.0,,,,,,-0.0343406593406593,-0.0273881095524382,,,-0.0504646336691743,0.0,0.0,0.0,0.5,0.0149152542372881,,,,0.0273881095524382,0.0101971447994562,-1.2090135500100463,,,,,,,,,,,,,,6.0,,-0.5,0.0,-0.0273881095522552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,1.0,-0.024038461538461564,-0.04052197802197799,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0
2022-01-13,14.47,14.8,14.38,14.54,909423,14.716,,,,-0.0119597716770861,,,,,,,,,-0.0013736263736264,-0.0095367847411445,,,0.0157174133283947,,,,0.0049908733267187,0.0138097166908262,-0.0088188433641075,241382.0,,,,,,0.0240715268225586,-0.0013736263736264,,,-0.3945914028028897,0.0,0.0,0.0,0.5,0.0149152542372881,,,,0.0013736263736264,0.0095367847411445,-1.2509277372441825,,,,,,,,,,,,,,6.0,,-0.5,-0.0061813186812762,0.0048375950241544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,1.0,-0.04676753782668497,-0.038514442916093405,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0
2022-01-14,14.56,14.58,13.86,13.89,2103095,14.541999999999998,,,,-0.0448356484665106,,,,,,,,,-0.044704264099037,-0.0589430894308942,,,0.0238316662603029,,,,-0.0340912005766469,0.0027443671643639,-0.0368355677410109,-1861713.0,,,,,,0.0734341252699783,-0.044704264099037,,,1.3125597219335776,0.0,0.0,0.0,0.5,0.0149152542372881,,,,0.044704264099037,0.0589430894308942,-0.5395068846785342,,,,,,,,,,,,,,6.0,,-0.5,0.0013755158184225,-0.0460164835161674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,1.0,-0.035997120230381596,0.03167746580273567,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0
2022-01-17,13.91,14.04,13.68,13.78,1143689,14.348,14.486,,,-0.0395873989406189,-0.0487367113074693,,,,,,,,-0.007919366450684,-0.0657627118644068,,,0.023194787305829,,,,-0.0669850148111645,-0.012879062183223,-0.0541059526279415,-3005402.0,,,,,,0.0711175616835995,-0.007919366450684,,,-0.4561876662728027,0.0,0.0,0.0,0.5,0.0149152542372881,,,,0.007919366450684,0.0657627118644068,-0.3169434126921313,,,,,,,,,,,,,,6.0,,-0.5,0.0014398848092048,-0.0093457943924562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,1.0,0.012336719883889735,0.021044992743106006,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0
