date,open,high,low,close,volume,ma5,ma10,ma20,ma60,ma5_ratio,ma10_ratio,ma20_ratio,ma60_ratio,bollinger_mid,bollinger_upper,bollinger_lower,bollinger_pct_b,bollinger_bandwidth,return_1d,return_5d,return_10d,return_20d,volatility_5d,volatility_10d,volatility_20d,rsi_14,macd,macd_signal,macd_histogram,obv,mfi_14,atr_14,volume_ratio_20d,price_position_20d,price_position_60d,future_return,return,volatility,rsi,volume_change,csi300_return_1d,csi300_return_5d,csi300_volatility_20d,market_breadth,max_ret_5d,max_ret_20d,min_ret_20d,ret_range_20d,reversal_1d,reversal_5d,ret_skew_5d,reversal_vol_adj,beta_60d,r_squared,market_corr,idio_vol_20d,idio_mom_20d,amihud_illiq,amihud_illiq_log,turnover_5d,turnover_std_20d,turnover_trend,dollar_vol_growth,path_volatility,consecutive_ret,up_days_ratio,streak_signal,overnight_gap,intraday_ret,gap_ma_divergence,gap_fill_prob,open_norm,high_norm,low_norm,close_norm,volume_norm,ma5_norm,ma10_norm,ma20_norm,ma60_norm,ma5_ratio_norm,ma10_ratio_norm,ma20_ratio_norm,ma60_ratio_norm,bollinger_mid_norm,bollinger_upper_norm,bollinger_lower_norm,bollinger_pct_b_norm,bollinger_bandwidth_norm,return_1d_norm,return_5d_norm,return_10d_norm,return_20d_norm,volatility_5d_norm,volatility_10d_norm,volatility_20d_norm,rsi_14_norm,macd_norm,macd_signal_norm,macd_histogram_norm,obv_norm,mfi_14_norm,atr_14_norm,volume_ratio_20d_norm,price_position_20d_norm,price_position_60d_norm,return_norm,volatility_norm,rsi_norm,volume_change_norm,csi300_return_1d_norm,csi300_return_5d_norm,csi300_volatility_20d_norm,market_breadth_norm,max_ret_5d_norm,max_ret_20d_norm,min_ret_20d_norm,ret_range_20d_norm,reversal_1d_norm,reversal_5d_norm,ret_skew_5d_norm,reversal_vol_adj_norm,beta_60d_norm,r_squared_norm,market_corr_norm,idio_vol_20d_norm,idio_mom_20d_norm,amihud_illiq_norm,amihud_illiq_log_norm,turnover_5d_norm,turnover_std_20d_norm,turnover_trend_norm,dollar_vol_growth_norm,path_volatility_norm,consecutive_ret_norm,up_days_ratio_norm,streak_signal_norm,overnight_gap_norm,intraday_ret_norm,gap_ma_divergence_norm,gap_fill_prob_norm,sector,sector_momentum_5d,sector_momentum_20d,sector_breadth,sector_vol_flow,sector_relative_strength,future_return_rank,future_return_10d,future_return_20d,cs_rank_return_5d,cs_rank_return_20d,cs_rank_volatility,cs_rank_rsi,cs_rank_volume_ratio_20d,cs_rank_ma20_ratio,cs_rank_max_ret_5d,cs_rank_reversal_1d,cs_rank_amihud_illiq,cs_rank_idio_vol_20d,future_return_rank_5d,future_return_rank_10d,future_return_rank_20d
2022-06-10,4.06,4.4,4.01,4.19,55104569.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0381861575178996,,,,,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,3.0,,-0.2,,0.032019704432709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,0.8728813559322034,0.014319809069212264,-0.09785202863961828,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8728813559322034,0.652542372881356,0.13559322033898305
2022-06-13,4.21,4.35,4.15,4.21,46517823.0,,,,,,,,,,,,,,0.0047732696897373,,,,,,,,0.0004487179487169,0.0002492877492871,0.0001994301994297,46517823.0,,,,,,0.0475059382422802,0.0047732696897373,,,-0.1558263889152277,0.0,0.0,0.0,0.5,,,,,-0.0047732696897373,,,,,,,,,,,,,,,,3.0,,-0.2,0.0047732696896234,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,0.800453514739229,0.03325415676959609,-0.13776722090261284,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.800453514739229,0.6439909297052154,0.061224489795918366
2022-06-14,4.23,4.25,4.03,4.14,31388953.0,,,,,,,,,,,,,,-0.0166270783847981,,,,,,,,-0.0015989400801554,-0.0005081826726155,-0.0010907574075399,15128870.0,,,,,,0.0942028985507248,-0.0166270783847981,,,-0.3252273865008687,0.0,0.0,0.0,0.5,,,,,0.0166270783847981,,,,,,,,,,,,,,,,3.0,,-0.2,0.0047505938241152,-0.021276595744178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,0.9319727891156464,0.0869565217391306,-0.13043478260869557,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.9319727891156463,0.8163265306122449,0.08163265306122448
2022-06-15,4.1,4.24,4.08,4.1,26106511.0,,,,,,,,,,,,,,-0.0096618357487923,,,,,,,,-0.0039352538961754,-0.0016691146589163,-0.0022661392372591,-10977641.0,,,,,,0.0609756097560976,-0.0096618357487923,,,-0.1682898438823366,0.0,0.0,0.0,0.5,,,,,0.0096618357487923,,,,,,,,,,,,,,,,3.0,,-0.2,-0.0096618357485589,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,0.9002267573696145,0.019512195121951237,-0.060975609756097504,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.9002267573696145,0.6031746031746031,0.22675736961451248
2022-06-16,4.12,4.12,3.93,3.95,29910111.0,4.118,,,,-0.0407965031568723,,,,,,,,,-0.0365853658536584,,,,,,,,-0.0110907700914983,-0.0044718441426687,-0.0066189259488296,-40887752.0,,,,,,0.1063291139240505,-0.0365853658536584,,,0.1456954550533389,0.0,0.0,0.0,0.5,,,,,0.0365853658536584,,,,,,,,,,,,,,,,3.0,,-0.2,0.0048780487803689,-0.0412621359213285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,0.927437641723356,0.015189873417721378,-0.06835443037974687,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.927437641723356,0.5374149659863946,0.21541950113378686
2022-06-17,4.07,4.35,4.01,4.35,24838100.0,4.15,,,,0.0481927710843372,,,,,,,,,0.10126582278481,0.0381861575178996,,,0.0538823035900927,,,,0.0019204980857763,-0.0027391639914074,0.0046596620771838,-16049652.0,,,,,,-0.0229885057471264,0.10126582278481,,,-0.1695751312992452,0.0,0.0,0.0,0.5,0.10126582278481,,,,-0.10126582278481,-0.0381861575178996,1.8114687169825576,,,,,,,,,,,,,,3.0,,-0.2,0.0303797468346739,0.0687960687943783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,0.2199546485260771,-0.11034482758620678,-0.1954022988505747,0.8632478632478633,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2199546485260771,0.049886621315192746,0.031746031746031744
2022-06-20,4.35,4.68,4.31,4.41,72754523.0,4.19,,,,0.0525059665871123,,,,,,,,,0.0137931034482758,0.0475059382422802,,,0.0538717665075029,,,,0.0129497723189064,0.001231287245998,0.0117184850729084,56704871.0,,,,,,-0.0136054421768708,0.0137931034482758,,,1.9291500960218373,0.0,0.0,0.0,0.5,0.10126582278481,,,,-0.0137931034482758,-0.0475059382422802,1.645541498892949,,,,,,,,,,,,,,3.0,,-0.2,0.0,0.0137931034479588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,0.2918552036199095,-0.11564625850340138,-0.17233560090702948,0.7981859410430839,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2918552036199095,0.029411764705882353,0.027149321266968326
2022-06-21,4.36,4.53,4.23,4.53,46919763.0,4.268,,,,0.0613870665417057,,,,,,,,,0.0272108843537415,0.0942028985507248,,,0.0518970629510511,,,,0.0258442011806581,0.0071462333104459,0.0186979678702121,103624634.0,,,,,,-0.0066225165562914,0.0272108843537415,,,-0.3550948990484069,0.0,0.0,0.0,0.5,0.10126582278481,,,,-0.0272108843537415,-0.0942028985507248,1.0590268674067955,,,,,,,,,,,,,,3.0,,-0.2,-0.0113378684804684,0.038990825687179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,0.2307692307692307,-0.16556291390728484,-0.17660044150110377,0.9297052154195011,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.23076923076923078,0.01583710407239819,0.024886877828054297
2022-06-22,4.43,4.59,4.35,4.35,28725222.0,4.318,,,,0.0074108383510884,,,,,,,,,-0.0397350993377484,0.0609756097560976,,,0.0575172858294399,,,,0.0254496649507389,0.0113744168231462,0.0140752481275926,74899412.0,,,,,,-0.0390804597701149,-0.0397350993377484,,,-0.3877798999112591,0.0,0.0,0.0,0.5,0.10126582278481,,,,0.0397350993377484,-0.0609756097560976,0.9074901142834112,,,,,,,,,,,,,,3.0,,-0.2,-0.0220750551871507,-0.0180586907445133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,0.1022727272727272,-0.15402298850574703,-0.11954022988505741,0.9018264840182648,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.10227272727272728,0.020454545454545454,0.04318181818181818
2022-06-23,4.3,4.38,4.21,4.37,20292716.0,4.401999999999999,4.26,,,-0.00726942298955,0.0258215962441314,,,,,,,,0.0045977011494253,0.1063291139240505,,,0.0512103383417538,,,,0.0258297146775081,0.0146132426714121,0.0112164720060959,95192128.0,,,,,,-0.0823798627002289,0.0045977011494253,,,-0.2935575571878956,0.0,0.0,0.0,0.5,0.10126582278481,,,,-0.0045977011494253,-0.1063291139240505,0.8535513372787383,,,,,,,,,,,,,,3.0,,-0.2,-0.0114942528732989,0.0162790697670633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,0.0452488687782805,-0.1533180778032036,-0.14187643020594964,0.9339407744874715,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.04524886877828054,0.02262443438914027,0.03619909502262444
