date,open,high,low,close,volume,ma5,ma10,ma20,ma60,ma5_ratio,ma10_ratio,ma20_ratio,ma60_ratio,bollinger_mid,bollinger_upper,bollinger_lower,bollinger_pct_b,bollinger_bandwidth,return_1d,return_5d,return_10d,return_20d,volatility_5d,volatility_10d,volatility_20d,rsi_14,macd,macd_signal,macd_histogram,obv,mfi_14,atr_14,volume_ratio_20d,price_position_20d,price_position_60d,future_return,return,volatility,rsi,volume_change,csi300_return_1d,csi300_return_5d,csi300_volatility_20d,market_breadth,open_norm,high_norm,low_norm,close_norm,volume_norm,ma5_norm,ma10_norm,ma20_norm,ma60_norm,ma5_ratio_norm,ma10_ratio_norm,ma20_ratio_norm,ma60_ratio_norm,bollinger_mid_norm,bollinger_upper_norm,bollinger_lower_norm,bollinger_pct_b_norm,bollinger_bandwidth_norm,return_1d_norm,return_5d_norm,return_10d_norm,return_20d_norm,volatility_5d_norm,volatility_10d_norm,volatility_20d_norm,rsi_14_norm,macd_norm,macd_signal_norm,macd_histogram_norm,obv_norm,mfi_14_norm,atr_14_norm,volume_ratio_20d_norm,price_position_20d_norm,price_position_60d_norm,return_norm,volatility_norm,rsi_norm,volume_change_norm,csi300_return_1d_norm,csi300_return_5d_norm,csi300_volatility_20d_norm,market_breadth_norm,sector,sector_momentum_5d,sector_momentum_20d,sector_breadth,sector_vol_flow,sector_relative_strength,future_return_rank,future_return_10d,future_return_20d,cs_rank_return_5d,cs_rank_return_20d,cs_rank_volatility,cs_rank_rsi,cs_rank_volume_ratio_20d,cs_rank_ma20_ratio,cs_rank_max_ret_5d,cs_rank_reversal_1d,cs_rank_amihud_illiq,cs_rank_idio_vol_20d,future_return_rank_5d,future_return_rank_10d,future_return_rank_20d
2022-06-13,6.34,6.36,6.19,6.25,19796801.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,-0.0048,,,,,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,0.3061224489795918,-0.006399999999999961,-0.022399999999999975,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.30612244897959184,0.3310657596371882,0.3424036281179138
2022-06-14,6.19,6.27,6.02,6.27,17099214.0,,,,,,,,,,,,,,0.0031999999999998,,,,,,,,0.0004487179487169,0.0002492877492871,0.0001994301994297,17099214.0,,,,,,-0.0079744816586921,0.0031999999999998,,,-0.1362637832243705,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,0.3990929705215419,0.0015948963317384823,-0.027113237639553422,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.39909297052154197,0.3378684807256236,0.3945578231292517
2022-06-15,6.28,6.33,6.21,6.22,17069827.0,,,,,,,,,,,,,,-0.0079744816586921,,,,,,,,-0.0009787412768904,-0.0002540028352118,-0.0007247384416786,29387.0,,,,,,-0.022508038585209,-0.0079744816586921,,,-0.0017186170077758,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,0.4104308390022675,0.012861736334405238,-0.01768488745980701,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.41043083900226757,0.5555555555555556,0.41043083900226757
2022-06-16,6.19,6.25,6.14,6.15,12658352.0,,,,,,,,,,,,,,-0.0112540192926043,,,,,,,,-0.0041313145906878,-0.0015674553269042,-0.0025638592637835,-12628965.0,,,,,,0.0032520325203251,-0.0112540192926043,,,-0.2584370070065737,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,0.5510204081632653,0.019512195121951015,-0.01788617886178867,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5510204081632653,0.5827664399092971,0.43537414965986393
2022-06-17,6.14,6.27,6.08,6.16,13560727.0,6.21,,,,-0.0080515297906601,,,,,,,,,0.0016260162601626,,,,,,,,-0.0053594781887129,-0.002695496397171,-0.0026639817915419,931762.0,,,,,,0.0016233766233766,0.0016260162601626,,,0.0712869258178314,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,0.4535147392290249,0.022727272727272707,-0.06818181818181812,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.45351473922902497,0.5895691609977324,0.3197278911564626
2022-06-20,6.21,6.26,6.15,6.22,10440534.0,6.204,,,,0.0025789813023855,,,,,,,,,0.0097402597402596,-0.0048,,,0.0085681769990858,,,,-0.0034313955664337,-0.0028949659872435,-0.0005364295791902,11372296.0,,,,,,-0.0016077170418006,0.0097402597402596,,,-0.230090392646353,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,0.4886877828054298,0.0337620578778135,-0.01607717041800638,0.30385487528344673,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.48868778280542985,0.6809954751131222,0.497737556561086
2022-06-21,6.26,6.34,6.17,6.22,16319383.0,6.194,,,,0.0041976105908942,,,,,,,,,0.0,-0.0079744816586921,,,0.0082975746518717,,,,-0.0021357928034229,-0.0027028395073161,0.0005670467038932,11372296.0,,,,,,0.0096463022508039,0.0,,,0.5630793405777903,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,0.4095022624434389,0.045016077170418,-0.006430868167202619,0.3968253968253968,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4095022624434389,0.744343891402715,0.47737556561085975
2022-06-22,6.2,6.23,6.07,6.08,14035350.0,6.166,,,,-0.0139474537787869,,,,,,,,,-0.022508038585209,-0.022508038585209,,,0.0125545522689746,,,,-0.0078910838662027,-0.0039496721917133,-0.0039414116744893,-2663054.0,,,,,,0.0361842105263157,-0.022508038585209,,,-0.1399582937663758,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,0.7227272727272728,0.03125,0.016447368421052655,0.408675799086758,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7227272727272728,0.6772727272727272,0.4863636363636364
2022-06-23,6.04,6.17,6.03,6.17,8635268.0,6.17,,,,0.0,,,,,,,,,0.0148026315789473,0.0032520325203251,,,0.0143227607232584,,,,-0.0072912208953823,-0.0047215865197695,-0.0025696343756128,5972214.0,,,,,,0.0162074554294975,0.0148026315789473,,,-0.3847486525095562,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,0.6289592760180995,0.01620745542949753,-0.014586709886547755,0.55125284738041,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6289592760180995,0.6425339366515838,0.4434389140271493
2022-06-24,6.17,6.22,6.14,6.17,8959390.0,6.172,6.191,,,-0.0003240440699935,-0.0033920206751736,,,,,,,,0.0,0.0016233766233766,,,0.014315849933668,,,,-0.0067596152100986,-0.0051782232538063,-0.0015813919562922,5972214.0,,,,,,0.0210696920583468,0.0,,,0.0375346775571991,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,0.6959459459459459,0.0032414910858995505,-0.01620745542949753,0.45,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6959459459459459,0.5833333333333334,0.46396396396396394
