date,open,high,low,close,volume,ma5,ma10,ma20,ma60,ma5_ratio,ma10_ratio,ma20_ratio,ma60_ratio,bollinger_mid,bollinger_upper,bollinger_lower,bollinger_pct_b,bollinger_bandwidth,return_1d,return_5d,return_10d,return_20d,volatility_5d,volatility_10d,volatility_20d,rsi_14,macd,macd_signal,macd_histogram,obv,mfi_14,atr_14,volume_ratio_20d,price_position_20d,price_position_60d,future_return,return,volatility,rsi,volume_change,csi300_return_1d,csi300_return_5d,csi300_volatility_20d,market_breadth,open_norm,high_norm,low_norm,close_norm,volume_norm,ma5_norm,ma10_norm,ma20_norm,ma60_norm,ma5_ratio_norm,ma10_ratio_norm,ma20_ratio_norm,ma60_ratio_norm,bollinger_mid_norm,bollinger_upper_norm,bollinger_lower_norm,bollinger_pct_b_norm,bollinger_bandwidth_norm,return_1d_norm,return_5d_norm,return_10d_norm,return_20d_norm,volatility_5d_norm,volatility_10d_norm,volatility_20d_norm,rsi_14_norm,macd_norm,macd_signal_norm,macd_histogram_norm,obv_norm,mfi_14_norm,atr_14_norm,volume_ratio_20d_norm,price_position_20d_norm,price_position_60d_norm,return_norm,volatility_norm,rsi_norm,volume_change_norm,csi300_return_1d_norm,csi300_return_5d_norm,csi300_volatility_20d_norm,market_breadth_norm,sector,sector_momentum_5d,sector_momentum_20d,sector_breadth,sector_vol_flow,sector_relative_strength,future_return_rank,future_return_10d,future_return_20d,cs_rank_return_5d,cs_rank_return_20d,cs_rank_volatility,cs_rank_rsi,cs_rank_volume_ratio_20d,cs_rank_ma20_ratio,cs_rank_max_ret_5d,cs_rank_reversal_1d,cs_rank_amihud_illiq,cs_rank_idio_vol_20d,future_return_rank_5d,future_return_rank_10d,future_return_rank_20d
2022-06-10,1.92,1.98,1.9,1.93,19549260.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,-0.0259067357512953,,,,,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,0.2711864406779661,-0.08290155440414504,-0.07253886010362687,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2711864406779661,0.1271186440677966,0.16101694915254236
2022-06-13,1.91,1.94,1.9,1.91,12730235.0,,,,,,,,,,,,,,-0.0103626943005181,,,,,,,,-0.000448717948718,-0.0002492877492877,-0.0001994301994302,-12730235.0,,,,,,-0.0209424083769632,-0.0103626943005181,,,-0.3488124358671377,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,0.1882086167800453,-0.08900523560209417,-0.0732984293193717,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.18820861678004536,0.06349206349206349,0.17913832199546487
2022-06-14,1.9,1.91,1.86,1.9,15452017.0,,,,,,,,,,,,,,-0.0052356020942407,,,,,,,,-0.0008818551329052,-0.0005085366769998,-0.0003733184559054,-28182252.0,,,,,,-0.0105263157894737,-0.0052356020942407,,,0.2138045369940147,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,0.3809523809523809,-0.0736842105263158,-0.042105263157894646,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.38095238095238093,0.07936507936507936,0.3242630385487528
2022-06-15,1.9,1.92,1.88,1.9,16260455.0,,,,,,,,,,,,,,0.0,,,,,,,,-0.001057242384943,-0.0006944125943248,-0.0003628297906182,-28182252.0,,,,,,-0.0421052631578946,0.0,,,0.052319253855338,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,0.2426303854875283,-0.07894736842105254,-0.021052631578947323,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.24263038548752835,0.09070294784580499,0.3877551020408163
2022-06-16,1.89,1.95,1.88,1.92,15803477.0,1.912,,,,0.0041841004184102,,,,,,,,,0.0105263157894737,,,,,,,,-0.0003344415523878,-0.0005873293476753,0.0002528877952874,-12378775.0,,,,,,-0.09375,0.0105263157894737,,,-0.0281036416262644,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,0.0362811791383219,-0.08333333333333326,-0.04166666666666663,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.036281179138321996,0.06575963718820861,0.30839002267573695
2022-06-17,1.91,1.91,1.86,1.88,16584342.0,1.902,,,,-0.0115667718191377,,,,,,,,,-0.0208333333333333,-0.0259067357512953,,,0.0116770180941137,,,,-0.0016040772600089,-0.0008629245620081,-0.0007411526980008,-28963117.0,,,,,,-0.0585106382978722,-0.0208333333333333,,,0.0494109619041429,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,0.0816326530612244,-0.015957446808510523,-0.06914893617021267,0.26495726495726496,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.08163265306122448,0.30385487528344673,0.3129251700680272
2022-06-20,1.88,1.9,1.86,1.87,13174660.0,1.894,,,,-0.0126715945089754,,,,,,,,,-0.0053191489361701,-0.0209424083769632,,,0.011330195264895,,,,-0.0028436941868139,-0.0013642045119213,-0.0014794896748926,-42137777.0,,,,,,-0.0695187165775401,-0.0053191489361701,,,-0.2055964596002663,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,0.0429864253393665,-0.03208556149732622,-0.042780748663101664,0.18594104308390022,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.042986425339366516,0.17194570135746606,0.3597285067873303
2022-06-21,1.88,1.9,1.87,1.88,10578385.0,1.89,,,,-0.0052910052910053,,,,,,,,,0.0053475935828875,-0.0105263157894737,,,0.012047732071328,,,,-0.003153574482251,-0.0017942237649013,-0.0013593507173497,-31559392.0,,,,,,-0.0638297872340425,0.0053475935828875,,,-0.197065806631822,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,0.0407239819004524,-0.06914893617021267,-0.005319148936170137,0.3786848072562358,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.04072398190045249,0.07692307692307693,0.4841628959276018
2022-06-22,1.87,1.88,1.81,1.82,17719020.0,1.874,,,,-0.0288153681963713,,,,,,,,,-0.0319148936170211,-0.0421052631578946,,,0.0177779632951852,,,,-0.0062969961810221,-0.0028343865313943,-0.0034626096496278,-49278412.0,,,,,,-0.0384615384615385,-0.0319148936170211,,,0.67502128160395,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,0.1068181818181818,-0.027472527472527486,0.07692307692307687,0.23972602739726026,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.10681818181818181,0.26136363636363635,0.7386363636363636
2022-06-23,1.81,1.81,1.73,1.74,29431345.0,1.838,1.875,,,-0.0533188248095755,-0.0719999999999999,,,,,,,,-0.043956043956044,-0.09375,,,0.0198265544066771,,,,-0.0125559885732775,-0.0050125897270002,-0.0075433988462772,-78709757.0,,,,,,0.0114942528735633,-0.043956043956044,,,0.661002978720042,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,0.5904977375565611,0.01724137931034475,0.11494252873563227,0.03416856492027335,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5904977375565611,0.6493212669683258,0.8778280542986425
